,district,county,population,lat,long
1199,22,73.0,3476.0,36.473333001,-76.714227315
1200,22,73.0,2885.0,36.46509908482143,-76.84503574375
1201,22,91.0,2182.0,36.3178088,-76.85113735636364
1202,22,95.0,2305.0,35.47200754107143,-76.0450435547619
1203,22,95.0,2284.0,35.5060321582633,-76.40785908627451
1204,22,117.0,3749.0,35.78405333419689,-76.91069169067357
1205,22,139.0,1415.0,36.301699352688175,-76.21969555268817
1206,22,139.0,4261.0,36.28723677983871,-76.2120827548387
1207,22,139.0,2661.0,36.29074407317073,-76.2295287
1208,22,139.0,4144.0,36.301887941884814,-76.23433725968586
1209,22,139.0,3341.0,36.34697383666666,-76.24990357
1210,22,139.0,5615.0,36.33200131492537,-76.26114685074627
1211,22,139.0,2520.0,36.38451796351352,-76.38810376756757
1212,22,139.0,7412.0,36.275738538011694,-76.28134034210527
1213,22,139.0,6131.0,36.256515025438596,-76.19793685438597
1214,22,139.0,3068.0,36.17841213333333,-76.17634338888888
1215,22,143.0,3575.0,36.25483977375887,-76.4647924893617
1216,22,143.0,3122.0,36.17996294,-76.320826412
1217,22,143.0,2654.0,36.18656962,-76.49598960090908
1218,22,143.0,3654.0,36.100635202068965,-76.42130528482758
1219,22,177.0,3245.0,35.84656116319018,-76.24164446380368
1220,22,187.0,4103.0,35.89557819029536,-76.53188743291139
1221,22,187.0,2653.0,35.868821444247786,-76.73618145132744
1222,22,187.0,2951.0,35.83360758433735,-76.76339569036145
1223,22,187.0,1296.0,35.78356722248062,-76.55666913333333
1224,23,3.0,3090.0,35.88356860126582,-81.28322398607595
1225,23,3.0,6503.0,35.91894234253394,-81.1718427081448
1226,23,3.0,6560.0,35.87622925472973,-81.08701873918919
1227,23,3.0,6320.0,35.854969538372096,-81.19836410930233
1228,23,3.0,6846.0,35.82594045353535,-81.30538072828283
1229,23,23.0,5165.0,35.74804647631579,-81.47274539144738
1230,23,23.0,5946.0,35.73897898341969,-81.41291069326425
1231,23,23.0,3902.0,35.70733133678161,-81.46853141724138
1232,23,27.0,4327.0,35.86539475185185,-81.44600925802469
1233,23,27.0,4394.0,35.78389655342466,-81.38038929452054
1234,23,27.0,4084.0,35.82560111125,-81.38822826125
1235,23,27.0,3191.0,35.80046755795455,-81.47669945113637
1236,23,27.0,3519.0,35.7863706484127,-81.42941789523809
1237,23,27.0,2337.0,35.81730687014925,-81.44840832835821
1238,23,35.0,6170.0,35.7536169770115,-81.14310375574712
1239,23,35.0,4318.0,35.71651658558559,-81.18305223873874
1240,23,35.0,4760.0,35.785943583050845,-81.20505156779662
1241,23,35.0,3209.0,35.74583305205479,-81.21851168493151
1242,23,35.0,5177.0,35.71596513020833,-81.24142478072916
1243,23,35.0,5055.0,35.79088139215686,-81.25698550784314
1244,23,35.0,5913.0,35.7790827978022,-81.2999861032967
1245,23,35.0,4248.0,35.75740795612245,-81.27322401530613
1246,23,35.0,4424.0,35.73667485473684,-81.2810045063158
1247,23,35.0,5078.0,35.7450520960396,-81.32355897920792
1248,23,35.0,5555.0,35.75933537121212,-81.30833139242424
1249,23,35.0,2541.0,35.7508082,-81.31154032
1250,23,35.0,4092.0,35.741798185526314,-81.34173939736841
1251,23,35.0,3514.0,35.781399709090906,-81.3336666121212
1252,23,35.0,6650.0,35.741548483410135,-81.36678827741936
1253,23,35.0,2651.0,35.72684351065574,-81.37224066065573
1254,23,35.0,3607.0,35.72301552413793,-81.33733368045976
1255,23,35.0,2414.0,35.720488626666665,-81.2936797851282
1256,23,35.0,3597.0,35.706578542857144,-81.37526536923077
1257,23,35.0,7367.0,35.6927992872807,-81.33106206666666
1258,23,35.0,5949.0,35.66669286150235,-81.22556034788732
1259,23,35.0,7488.0,35.67409834279661,-81.19989462711864
1260,23,35.0,3518.0,35.699430616260166,-81.14663742764228
1261,23,35.0,3982.0,35.652780029333336,-81.13381492
1262,23,35.0,4402.0,35.61218336058394,-81.19169971824817
1263,23,35.0,5496.0,35.57038440969697,-81.15478913393939
1264,23,35.0,4267.0,35.66578144755245,-81.27082853986013
1265,23,35.0,7200.0,35.59271243887147,-81.25047955642633
1266,23,35.0,6230.0,35.65624878631579,-81.38525993368421
1267,23,109.0,6249.0,35.52736155662651,-81.23577889698795
1268,24,69.0,2946.0,35.955675961290325,-78.3641466
1269,24,183.0,6809.0,35.84200102,-78.59100194857143
1270,24,183.0,6958.0,35.81823804941177,-78.57491723529412
1271,24,183.0,2007.0,35.952363917647055,-78.62106223529412
1272,24,183.0,5581.0,35.913947360227276,-78.61776124090909
1273,24,183.0,4583.0,35.98407842368421,-78.57694721842105
1274,24,183.0,5286.0,35.860485244827586,-78.60897072068965
1275,24,183.0,6474.0,35.8516228325,-78.5702891825
1276,24,183.0,2838.0,35.89304967407407,-78.61109096296296
1277,24,183.0,3734.0,35.877495588461535,-78.60862416153846
1278,24,183.0,4122.0,35.863687026923074,-78.565470525
1279,24,183.0,6058.0,35.894486035,-78.58547754833333
1280,24,183.0,2813.0,35.880751142,-78.589583812
1281,24,183.0,3741.0,35.862341847692306,-78.58919085846154
1282,24,183.0,5208.0,35.91798998125,-78.5862182421875
1283,24,183.0,4849.0,35.917157819230766,-78.56872637307693
1284,24,183.0,3101.0,35.929550178947366,-78.57014592105263
1285,24,183.0,6181.0,35.877677365957446,-78.55725143617022
1286,24,183.0,7951.0,35.89336828051948,-78.5489811961039
1287,24,183.0,2605.0,35.8509758375,-78.47813586666666
1288,24,183.0,4887.0,35.814392269473686,-78.51704086
1289,24,183.0,6623.0,35.85515610744681,-78.54247834893617
1290,24,183.0,6300.0,35.83999392571428,-78.56119976714285
1291,24,183.0,5662.0,35.80453621904762,-78.55130365714285
1292,24,183.0,7087.0,35.821391935,-78.55132174
1293,24,183.0,1475.0,35.86380640909091,-78.50113356363636
1294,24,183.0,8953.0,35.87120273373494,-78.51902216506024
1295,24,183.0,3818.0,35.99586329589041,-78.54091773424658
1296,24,183.0,4957.0,35.99498168555556,-78.50902750666667
1297,24,183.0,6566.0,35.968812452873564,-78.52613504482758
1298,24,183.0,6171.0,35.963766435106386,-78.55070916595744
1299,24,183.0,4462.0,35.948814878571426,-78.55993527857143
1300,24,183.0,2122.0,35.926383258,-78.422323122
