id,county,pop100,intptlat,intptlon
121074,019,99,31.9901667,-110.9673025
121075,019,125,31.9893989,-110.9675779
121076,019,33,31.9906453,-110.9687846
121077,019,29,31.9911116,-110.969429
121078,019,109,31.9871364,-110.9687167
121079,019,382,31.9870707,-110.9705938
121080,019,104,31.9888271,-110.9729893
121081,019,296,31.9870838,-110.9732414
121082,019,70,31.9859759,-110.9721651
121083,019,97,31.9852246,-110.9719958
121084,019,113,31.9863633,-110.965992
121085,019,94,31.9868901,-110.9669755
121086,019,76,31.9874547,-110.9677062
121087,019,97,31.9915105,-110.9735224
121088,019,87,31.991380500000002,-110.9755902
121089,019,123,31.9929835,-110.9780085
121090,019,120,31.9927881,-110.9750822
121091,019,88,31.9920917,-110.9753509
121092,019,67,31.9904863,-110.9763153
121093,019,49,31.9908911,-110.9782261
121094,019,19,31.9898521,-110.9788353
121095,019,45,31.9909532,-110.9804092
121096,019,31,31.9903418,-110.9808316
121097,019,704,31.992258,-110.9836168
121098,019,85,31.9909218,-110.9854834
121099,019,108,31.9877188,-110.9821335
121100,019,88,31.9899577,-110.9812672
121101,019,157,31.9895281,-110.9818192
121102,019,94,31.9874655,-110.9848496
121103,019,121,31.9931261,-110.9835907
121104,019,52,31.9889707,-110.9790027
121105,019,148,31.9891401,-110.9845336
121106,019,141,31.9883249,-110.9777465
121107,019,142,31.9882473,-110.9832869
121108,019,55,31.9891923,-110.9827909
121112,019,878,31.9976105,-110.986442
121113,019,447,31.9987952,-110.9757662
121114,019,99,31.9984092,-110.9833148
121115,019,369,31.995334,-110.9758901
121116,019,77,31.9993659,-110.9856763
121117,019,106,31.9984351,-110.9726432
121118,019,107,31.9992611,-110.972506
121119,019,119,31.998276,-110.9809462
121120,019,122,31.9989419,-110.9802129
121121,019,92,31.9971158,-110.9746029
121122,019,120,31.9995585,-110.9804445
121123,019,96,31.9961842,-110.9851537
121124,019,54,31.9979808,-110.9722355
121126,019,98,31.996261,-110.974108
121127,019,67,31.9969393,-110.9818917
121128,019,70,31.9962446,-110.9789785
121129,019,57,31.9970702,-110.9794915
121130,019,110,31.9965132,-110.9807561
121131,019,120,31.9965435,-110.9765401
121132,019,53,31.997761,-110.9811911
121133,019,64,31.9975738,-110.978277
121134,019,522,31.9823171,-110.9684837
121135,019,111,31.9798598,-110.9692299
121136,019,107,31.9831915,-110.9696639
121137,019,17,31.98534,-110.9680864
121138,019,67,31.9841299,-110.9697342
121139,019,78,31.9794186,-110.9702115
121140,019,23,31.9831469,-110.9711491
121141,019,208,31.9820745,-110.972283
121142,019,72,31.9835672,-110.9722493
121143,019,73,31.9828172,-110.9723448
121144,019,52,31.9815021,-110.9725485
121145,019,58,31.9810096,-110.9725456
121146,019,65,31.9807701,-110.9715534
121147,019,62,31.9805178,-110.9725403
121148,019,49,31.9800265,-110.9725597
121149,019,56,31.9794446,-110.9725546
121150,019,74,31.9787636,-110.9690505
121151,019,41,31.9780923,-110.9668417
121152,019,109,31.9779278,-110.9684521
121153,019,83,31.9781888,-110.9702125
121154,019,23,31.9832489,-110.9823701
121155,019,901,31.9718725,-110.9818032
121156,019,55,31.9722995,-110.9706176
121157,019,118,31.970766,-110.9772011
121158,019,86,31.9737068,-110.9718006
121159,019,105,31.9696557,-110.97993
121160,019,113,31.9760713,-110.9726533
121161,019,38,31.9739412,-110.9709622
121162,019,120,31.9696808,-110.9767985
121163,019,76,31.9737079,-110.9727376
121164,019,157,31.968668,-110.9803628
121165,019,264,31.976744,-110.9693537
121166,019,118,31.9769861,-110.9716172
121167,019,74,31.9755775,-110.965635
121168,019,33,31.9699949,-110.9772161
121169,019,350,31.8956938,-110.9958625
121170,019,95,31.8958667,-110.9974044
121171,019,44,31.8979851,-110.9971828
121172,019,19,31.8966861,-111.0015472
121173,019,77,31.8955818,-111.00075
121174,019,33,31.8961853,-110.9989893
121175,019,53,31.8939138,-111.0002958
121176,019,29,31.8952894,-111.00134
121177,019,32,31.8948844,-111.0023363
121178,019,22,31.8943378,-111.0031027
121179,019,18,31.8942906,-111.0053005
121180,019,279,31.8921325,-111.0004913
121181,019,53,31.8905089,-111.0021298
121182,019,33,31.8933124,-111.0026019
121183,019,33,31.8915189,-110.9983461
121184,019,51,31.8909844,-110.9975787
121185,019,22,31.8913797,-111.0012148
121186,019,61,31.8932175,-110.9955551
121187,019,32,31.8908585,-110.9962941
121188,019,21,31.8895127,-110.9971378
121189,019,88,31.892796,-111.0061544
121190,019,26,31.8938774,-111.0038435
121191,019,51,31.8914742,-111.0057444
121192,019,46,31.8895989,-111.0022656
121193,019,86,31.8889676,-110.9984798
121194,019,70,31.8896163,-111.0061932
121195,019,24,31.8909542,-111.008078
121196,019,187,31.8882177,-111.0097504
121197,019,22,31.8858855,-111.0084088
121198,019,10,31.8876151,-111.0068489
121199,019,321,31.8868846,-111.0010538
121200,019,51,31.8873698,-110.9984238
121201,019,16,31.8858732,-111.006791
121202,019,5,31.8858367,-111.0023041
121203,019,45,31.8843976,-110.9980027
121204,019,24,31.8839036,-110.9995398
121205,019,10,31.8833083,-110.9999591
121206,019,20,31.8839014,-110.998087
121207,019,43,31.8822079,-110.9999699
121208,019,143,31.8800248,-110.9995025
121209,019,144,31.8791302,-110.9988012
121210,019,49,31.8808416,-111.0000314
121211,019,19,31.8777312,-110.9992
121212,019,140,31.8830223,-110.99649
121213,019,19,31.8833069,-110.998519
121216,019,333,31.8824865,-111.01376
121217,019,93,31.8796019,-111.0063069
121218,019,33,31.8765907,-111.0100692
121219,019,31,31.8820733,-111.0034159
121220,019,31,31.8790174,-111.0095641
121221,019,24,31.8816797,-111.0028324
121222,019,59,31.8799513,-111.0093473
121223,019,28,31.878909,-111.0086195
121224,019,17,31.8791744,-111.0105088
121225,019,26,31.8808192,-111.0100002
121226,019,35,31.8789811,-111.0071803
121227,019,45,31.8826286,-111.0036892
121231,019,375,32.1177765,-111.1048125
121232,019,62,32.1139418,-111.1039066
121233,019,179,32.1212763,-111.104579
121234,019,88,32.1132146,-111.1038986
121235,019,41,32.1219872,-111.1030225
121236,019,52,32.1227196,-111.1032624
121237,019,97,32.1205197,-111.102679
121238,019,46,32.1146686,-111.1039056
121239,019,58,32.119576,-111.1052593
121240,019,56,32.1161319,-111.1039119
121241,019,87,32.1197961,-111.1026542
121242,019,64,32.1129324,-111.106144
121243,019,54,32.1153995,-111.1039134
121244,019,43,32.1157169,-111.1065419
121245,019,70,32.1191275,-111.102582
121246,019,30,32.1167744,-111.1051239
121247,019,116,32.1240387,-111.1044046
121248,019,41,32.1137067,-111.1076821
121249,019,72,32.1230874,-111.1057522
121250,019,67,32.1097071,-111.1275328
121251,019,103,32.1060843,-111.1274976
121252,019,59,32.1204977,-111.104802
121253,019,63,32.1137699,-111.1065265
121254,019,42,32.1153115,-111.1057691
121255,019,27,32.1292911,-111.1103314
121256,019,43,32.125121300000004,-111.1072604
121257,019,58,32.1242053,-111.1063479
121258,019,324,32.1244525,-111.1098477
121259,019,32,32.1232016,-111.1135962
121260,019,126,32.123763,-111.1116431
121261,019,125,32.1198984,-111.1091777
121262,019,324,32.116793,-111.1101845
121263,019,66,32.1137165,-111.1116029
121264,019,88,32.1158105,-111.1116652
121265,019,110,32.1172693,-111.1114501
121266,019,33,32.1141039,-111.1099481
121267,019,42,32.1150887,-111.1113874
121268,019,56,32.1165405,-111.1116321
121269,019,29,32.1143418,-111.1082083
121270,019,83,32.1155907,-111.1087894
121271,019,67,32.1138701,-111.1107516
121272,019,63,32.1148122,-111.1094237
121273,019,59,32.1160356,-111.1079908
121274,019,60,32.1217593,-111.1065658
121275,019,70,32.1225582,-111.1074797
121276,019,165,32.1229285,-111.1085173
121277,019,50,32.1217706,-111.1074753
121278,019,118,32.122596,-111.1099297
121279,019,79,32.122944,-111.1121631
121280,019,60,32.1220987,-111.1116294
121281,019,46,32.1213471,-111.1112431
121282,019,117,32.1210621,-111.1096825
121283,019,80,32.1202313,-111.1077263
121284,019,574,32.1272072,-111.1195001
121285,019,276,32.1160867,-111.1184261
121286,019,62,32.1132145,-111.1170959
121287,019,36,32.1202317,-111.1176897
121288,019,77,32.1124943,-111.1146695
121289,019,36,32.119759,-111.1161746
121290,019,56,32.1124903,-111.1170984
121291,019,31,32.1215189,-111.1166183
121292,019,68,32.1132203,-111.1148507
121293,019,24,32.1206217,-111.1161743
121294,019,55,32.1118351,-111.1155852
121295,019,51,32.1139183,-111.114614
121296,019,130,32.1142238,-111.116383
121297,019,99,32.1234874,-111.1166282
121298,019,38,32.1133507,-111.1275263
121299,019,41,32.1169548,-111.1275193
121301,019,28,32.1491699,-111.1069153
121302,019,88,32.1483471,-111.1077466
121303,019,490,32.1408108,-111.1238144
121304,019,42,32.1347557,-111.1241502
121305,019,62,32.1349514,-111.1267387
121306,019,46,32.1356158,-111.1133992
121307,019,60,32.1350597,-111.1250322
121308,019,155,32.1460729,-111.1124678
121309,019,55,32.1466541,-111.1090975
121310,019,68,32.1465242,-111.1068212
121311,019,77,32.1446139,-111.1077206
121312,019,50,32.1453249,-111.1082345
121313,019,35,32.1445877,-111.110304
121314,019,272,32.1424223,-111.111274
121315,019,43,32.1424411,-111.1070656
121316,019,30,32.1388219,-111.1081629
121317,019,41,32.1351804,-111.1081794
121318,019,114,32.1317138,-111.1237848
121319,019,578,32.1251392,-111.1275966
121320,019,50,32.1323932,-111.1260795
121321,019,87,32.132473,-111.1279149
121322,019,102,32.1300881,-111.1239363
121323,019,86,32.1298211,-111.1307393
121324,019,69,32.1320974,-111.1306682
121327,019,117,32.1298974,-111.1281847
121328,019,101,32.1298297,-111.1290398
121329,019,98,32.1299969,-111.1260641
121330,019,76,32.1298223,-111.1298851
121331,019,401,32.1185421,-111.1490501
121332,019,32,32.1285872,-111.1417285
121333,019,51,32.1293073,-111.1417213
121334,019,62,32.1308263,-111.141824
121335,019,149,32.1322526,-111.1421488
121336,019,227,32.130939,-111.1460465
121337,019,34,32.1290253,-111.1429339
121341,019,24,32.1321444,-111.1450948
121342,019,40,32.1314185,-111.1449854
121343,019,47,32.1323919,-111.1247596
121344,019,904,32.1371302,-111.1489214
121345,019,106,32.138988,-111.1430181
121346,019,381,32.1361466,-111.145135
121347,019,145,32.1339205,-111.140913
121348,019,30,32.1369602,-111.1321404
121349,019,158,32.1365373,-111.1407795
121350,019,51,32.1397457,-111.1420703
121351,019,113,32.1384278,-111.1365343
121352,019,130,32.1355081,-111.1332938
121354,019,103,32.1346033,-111.1419337
121355,019,63,32.1360712,-111.1417403
121356,019,56,32.1360699,-111.1434896
121357,019,19,32.134669100000004,-111.143275
121358,019,78,32.1374975,-111.1439562
121359,019,61,32.1375181,-111.1417102
121360,019,634,32.1926694,-111.0837744
121361,019,44,32.1973514,-111.0871574
121362,019,45,32.1896553,-111.0792909
121363,019,29,32.1967589,-111.0885968
121364,019,54,32.1968581,-111.0902611
121365,019,43,32.1965576,-111.0946718
121366,019,45,32.1877747,-111.0766967
121367,019,70,32.1956562,-111.092376
121368,019,33,32.1907718,-111.082453
121369,019,22,32.1957291,-111.0861587
121370,019,36,32.190798,-111.0857606
121371,019,14,32.1985102,-111.0909008
121372,019,40,32.1908172,-111.079078
121373,019,47,32.1902526,-111.0791686
121374,019,22,32.1971659,-111.0853389
121375,019,75,32.1973628,-111.0929458
121376,019,50,32.1976289,-111.0954684
121377,019,34,32.1902067,-111.0824527
121378,019,37,32.1902423,-111.0854833
121379,019,17,32.189659,-111.0849635
121380,019,34,32.1895961,-111.0824567
121381,019,83,32.1890326,-111.0810615
121382,019,66,32.1884972,-111.0811698
121383,019,86,32.1879604,-111.0812435
121384,019,74,32.1874502,-111.0813347
121385,019,56,32.1869833,-111.0814035
121386,019,69,32.1865188,-111.0814581
121387,019,60,32.1860524,-111.0815148
121388,019,64,32.1855829,-111.0815882
121389,019,62,32.1851039,-111.0816342
121390,019,16,32.1898158,-111.0894806
121391,019,5,32.1907799,-111.0896262
121392,019,16,32.1905617,-111.0904425
121393,019,24,32.1902799,-111.0910487
121394,019,31,32.1900574,-111.091682
121395,019,34,32.1897817,-111.0922345
121396,019,42,32.1896926,-111.0930535
121397,019,26,32.1907162,-111.0951212
121398,019,70,32.190519,-111.0985202
121400,019,32,32.1893955,-111.0941053
121401,019,39,32.1867853,-111.0928013
121402,019,24,32.1881209,-111.0936544
121403,019,24,32.1894886,-111.0960731
121404,019,18,32.1874619,-111.0939135
121405,019,36,32.1886071,-111.095487
121406,019,21,32.1877939,-111.0937845
121407,019,38,32.1888958,-111.0958781
121408,019,35,32.1883579,-111.0950636
121410,019,47,32.1896843,-111.0866257
121411,019,46,32.1891757,-111.0868325
121412,019,57,32.1886352,-111.0869814
121413,019,60,32.1881724,-111.0872104
121414,019,48,32.1877184,-111.08737
121415,019,57,32.187273,-111.0875476
121416,019,50,32.1866365,-111.0873533
121417,019,50,32.1861349,-111.0874147
121418,019,42,32.1856807,-111.0876042
121419,019,444,32.1835799,-111.0849908
121420,019,23,32.1802987,-111.0830409
121421,019,72,32.1978985,-110.9984269
121422,019,70,32.1981493,-111.0000579
121423,019,435,32.1981256,-111.0064
121424,019,21,32.1988502,-111.0066023
121425,019,137,32.1954611,-111.0074677
121426,019,122,32.1943436,-111.0038723
121427,019,330,32.1933784,-111.0014568
121429,019,288,32.1934441,-110.9998116
121430,019,121,32.1918704,-111.0051173
121431,019,146,32.1907336,-111.0056213
121432,019,61,32.1911426,-111.0052935
121433,019,401,32.1913151,-111.0098103
121434,019,38,32.1894884,-111.0047125
121435,019,107,32.1888482,-111.0053049
121436,019,113,32.1901127,-111.0079608
121437,019,113,32.1892586,-111.0098856
121438,019,86,32.1882442,-111.0101671
121439,019,134,32.1880476,-111.00630460000001
121440,019,1232,32.18324,-111.0053903
121441,019,42,32.1857172,-111.0034562
121442,019,56,32.1857982,-111.009581
121443,019,73,32.1863108,-111.0067488
121444,019,65,32.1854711,-111.0068356
121445,019,39,32.1820652,-111.0050241
121446,019,108,32.1870367,-111.0098202
121447,019,38,32.1858738,-111.0110187
121449,019,283,32.2057439,-111.001437
121450,019,47,32.2052504,-110.9969077
121451,019,53,32.2054386,-110.9977873
121453,019,132,32.204584,-111.0012747
121454,019,144,32.2038837,-110.9971129
121455,019,41,32.203884,-111.0039733
121456,019,7,32.2038895,-111.0054281
121457,019,38,32.2038946,-111.0068856
121458,019,57,32.2014514,-111.009117
121459,019,36,32.2010115,-111.0065626
121460,019,44,32.2020301,-111.0039285
121461,019,46,32.2014649,-111.0046507
121462,019,49,32.2013202,-111.0021668
121463,019,54,32.2035265,-111.0015727
121464,019,74,32.2022233,-111.0000289
121465,019,108,32.200801,-110.9972955
121466,019,30,32.2012472,-110.9969334
121467,019,41,32.2017097,-110.9969222
121468,019,34,32.2033193,-110.998275
121469,019,80,32.2004162,-111.0000332
121470,019,28,32.2000042,-111.0047112
121471,019,51,32.2014009,-111.0056055
121472,019,155,32.2734184,-111.041134
121475,019,345,32.271687,-111.0324451
121476,019,46,32.2742772,-111.0351585
121477,019,48,32.2707859,-111.0349878
121479,019,19,32.2668232,-111.0383501
121480,019,51,32.2644417,-111.03766830000001
121481,019,47,32.2636072,-111.0416473
121483,019,168,32.2650227,-111.0288614
121484,019,20,32.2625847,-111.0389655
121485,019,40,32.2626359,-111.0355795
121486,019,22,32.2607945,-111.0421107
121487,019,44,32.257223,-111.0428722
121488,019,35,32.2584848,-111.0408905
121489,019,28,32.2602892,-111.0387659
121490,019,942,32.2555325,-111.0196994
121491,019,107,32.2518508,-111.0170947
121492,019,123,32.2524053,-111.0177886
121494,019,364,32.2567355,-111.0249508
121495,019,24,32.2592977,-111.0267951
121496,019,64,32.2520189,-111.02341
121497,019,43,32.2600823,-111.0278146
121498,019,44,32.2590773,-111.0258085
121499,019,215,32.2565966,-111.0335433
121501,019,95,32.2513209,-111.0316053
121502,019,63,32.2526013,-111.0320504
121503,019,20,32.250712300000004,-111.0377878
121504,019,21,32.2534816,-111.0408064
121505,019,43,32.2561676,-111.0386647
121506,019,9,32.2517963,-111.0380242
121507,019,47,32.2520016,-111.0273932
121508,019,296,32.2480762,-111.0296769
121509,019,29,32.2498775,-111.0321056
121510,019,44,32.24793,-111.0274894
121511,019,84,32.2452932,-111.0271969
121517,019,171,32.246964,-111.0342677
121518,019,168,32.238349,-111.0357338
121519,019,82,32.2438092,-111.0353205
121520,019,58,32.2451437,-111.0358774
121523,019,20,32.2405078,-111.0382803
121526,019,60,32.2415775,-111.0393984
121527,019,29,32.2379127,-111.0387904
121529,019,133,32.240859,-111.0357073
121530,019,53,32.2420247,-111.0314517
121531,019,269,32.2412795,-111.0277484
121532,019,57,32.2371792,-111.0297474
121533,019,90,32.2398608,-111.027207
121534,019,65,32.2441363,-111.0267926
121535,019,35,32.2426346,-111.0269765
121536,019,92,32.2435886,-111.0262572
121537,019,58,32.2381259,-111.0323214
121538,019,30,32.2368381,-111.0313744
121539,019,294,32.2474546,-111.0230778
121540,019,49,32.2452712,-111.0239771
121541,019,25,32.2448607,-111.0246922
121542,019,28,32.2504245,-111.0227052
121543,019,40,32.2480277,-111.023319
121544,019,33,32.245772,-111.0226988
121545,019,214,32.2404083,-111.023557
121546,019,37,32.241582,-111.0214885
121547,019,44,32.2380437,-111.0237085
121548,019,66,32.2395637,-111.0228651
121549,019,96,32.240239,-111.0213224
121550,019,61,32.2425069,-111.0218801
121551,019,93,32.2373765,-111.0270311
121552,019,92,32.2368645,-111.022811
121553,019,64,32.2385594,-111.0220438
121554,019,627,32.2374508,-111.0111751
121555,019,17,32.2361154,-111.0138932
121556,019,99,32.2381763,-111.0148248
121557,019,85,32.2375787,-111.0127858
121558,019,113,32.2383522,-111.0185648
121559,019,48,32.2368589,-111.0133377
121560,019,102,32.2365292,-111.0124677
121561,019,201,32.2414899,-111.0180902
121562,019,49,32.2407138,-111.018256
121563,019,72,32.240046,-111.018843
121564,019,31,32.2387897,-111.0173288
121565,019,608,32.2469607,-111.0164132
121566,019,68,32.2450702,-111.0138245
121567,019,59,32.2459462,-111.0141013
121568,019,60,32.2479653,-111.0128417
121569,019,78,32.2492297,-111.0188516
121570,019,112,32.2501195,-111.017615
121571,019,29,32.2437011,-111.019644
121572,019,22,32.2450471,-111.0195824
121573,019,75,32.2453615,-111.0109607
121574,019,91,32.2437825,-111.013674
121575,019,290,32.2412135,-111.0127611
121576,019,65,32.2412616,-111.0097189
121577,019,109,32.2427987,-111.0098905
121578,019,201,32.2333767,-111.00554700000001
121579,019,38,32.2309571,-111.0153109
121580,019,40,32.2275677,-111.0109809
121581,019,52,32.230385,-111.0106652
121582,019,47,32.2311371,-111.01115
121583,019,23,32.2305757,-111.0052302
121584,019,27,32.2307396,-111.0043171
121585,019,110,32.2286584,-111.0049828
121586,019,24,32.2301971,-111.0060608
121587,019,21,32.2294273,-111.0046324
121588,019,38,32.2299582,-111.0070633
121589,019,12,32.2268696,-111.0038566
121590,019,69,32.2302625,-111.0019201
121593,019,189,32.2224764,-110.9976971
121595,019,27,32.2159891,-111.0093617
121596,019,60,32.2258515,-111.0098551
121597,019,26,32.2266262,-111.0084678
121598,019,90,32.2283974,-111.0096658
121599,019,12,32.2276649,-111.0088958
121600,019,16,32.2276885,-111.0080447
121601,019,53,32.2305345,-111.0092783
121602,019,52,32.2298343,-111.0085281
121603,019,42,32.2162105,-110.9956139
121604,019,75,32.211218,-110.9935689
121605,019,41,32.2148974,-110.9941475
121606,019,20,32.2164937,-110.9887655
121607,019,30,32.2175777,-110.9901026
121608,019,25,32.2177065,-110.9888343
121609,019,40,32.2202811,-110.9946098
121611,019,19,32.2199027,-110.9942199
121612,019,32,32.2188124,-110.9937339
121613,019,42,32.2169996,-110.9944399
121614,019,9,32.2165091,-110.9939613
121621,019,14,32.3356296,-111.089052
121622,019,28,32.3329328,-111.0890058
121623,019,17,32.3369301,-111.0910824
121624,019,16,32.3359263,-111.0906587
121631,019,15,32.3140739,-111.0604533
121633,019,41,32.3156368,-111.0619641
121635,019,161,32.3107776,-111.0599036
121636,019,18,32.3116022,-111.0643133
121637,019,41,32.3134395,-111.0654961
121638,019,36,32.3130676,-111.0645585
121639,019,342,32.3164121,-111.074297
121640,019,29,32.3110002,-111.0761938
121641,019,26,32.3197214,-111.0742235
121642,019,72,32.3239989,-111.0776815
121643,019,38,32.3300383,-111.0780666
121647,019,50,32.3332901,-111.0910907
121648,019,217,32.3331528,-111.0988052
121649,019,15,32.3363489,-111.1067447
121652,019,57,32.3150476,-111.0850292
121653,019,232,32.3256838,-111.0894406
121655,019,22,32.3283184,-111.0811294
121656,019,11,32.3143816,-111.0631042
121665,019,274,32.3009926,-111.0563997
121666,019,60,32.3003047,-111.0493655
121667,019,200,32.3045632,-111.0709374
121668,019,22,32.307444,-111.0810376
121669,019,93,32.3040676,-111.0845465
121670,019,98,32.2984498,-111.0768144
121671,019,24,32.3029323,-111.0794752
121672,019,142,32.2971373,-111.0831931
121673,019,31,32.2936492,-111.0843244
121685,019,421,32.2874069,-111.0492161
121686,019,22,32.2886165,-111.0433849
121687,019,21,32.2875122,-111.0538781
121688,019,19,32.284234,-111.0569458
121691,019,42,32.290989,-111.0608814
121692,019,253,32.297519200000004,-111.0676731
121693,019,21,32.2956929,-111.0722014
121694,019,18,32.2952298,-111.0738953
121695,019,29,32.2925061,-111.0436684
121700,019,83,32.2919187,-111.0654754
121701,019,9,32.2936314,-111.0689338
121702,019,27,32.2961265,-111.0471863
121703,019,22,32.2815929,-111.0523459
121705,019,44,32.4489776,-111.3074757
121706,019,35,32.4470586,-111.3133508
121707,019,75,32.4428327,-111.3208192
121708,019,9,32.4463481,-111.3294192
121709,019,18,32.4395471,-111.3262526
121710,019,42,32.4446801,-111.328768
121711,019,45,32.4408964,-111.3276144
121712,019,41,32.4425773,-111.3282647
121714,019,24,32.4377471,-111.3255025
121715,019,53,32.4311305,-111.3122053
121716,019,30,32.4339122,-111.3106506
121717,019,62,32.4371592,-111.3085077
121718,019,56,32.4421848,-111.3085305
121719,019,62,32.4257367,-111.3085524
121720,019,40,32.4312759,-111.3095441
121721,019,10,32.4311805,-111.307456
121722,019,15,32.4311846,-111.3053163
121723,019,30,32.4311979,-111.3165466
121724,019,61,32.4311854,-111.3192734
121725,019,48,32.4347954,-111.319284
121726,019,65,32.4329385,-111.3224583
121727,019,77,32.4329351,-111.3245292
121730,019,18,32.4381252,-111.3288325
121731,019,31,32.4311922,-111.3149507
121732,019,83,32.4257345,-111.313883
121733,019,64,32.4257303,-111.3159812
121734,019,73,32.4257306,-111.3181239
121735,019,57,32.4257234,-111.3203194
121736,019,70,32.4269696,-111.3232629
121737,019,54,32.4276327,-111.3263344
121738,019,76,32.4329362,-111.3266964
121739,019,19,32.4347452,-111.3288508
121740,019,36,32.4347561,-111.3310159
121741,019,55,32.4347402,-111.3331698
121742,019,50,32.4311647,-111.3309382
121743,019,43,32.4312194,-111.3287926
121744,019,37,32.4283237,-111.3286635
121746,019,68,32.4275709,-111.3320867
121747,019,21,32.423949,-111.3320297
121748,019,72,32.4247374,-111.3284679
121749,019,85,32.4234723,-111.3246909
121754,019,6,32.4926637,-111.323872
121757,019,2,32.4874567,-111.278647
121758,019,51,32.4688292,-111.3182336
121760,019,39,32.4584135,-111.3259867
121762,019,123,32.4601414,-111.3416144
121763,019,213,32.4488552,-111.3576214
121764,019,6,32.4571475,-111.2972145
121765,019,6,32.467666,-111.2921793
121766,019,11,32.4838554,-111.2956792
121767,019,81,32.4445536,-111.3422587
121768,019,189,32.4400913,-111.3385086
121769,019,38,32.4482238,-111.3422543
121770,019,63,32.4530839,-111.3416578
121771,019,10,32.4791135,-111.2622749
121772,019,10,32.4573222,-111.2774711
121773,019,4,32.4605191,-111.2750415
121774,019,25,32.4640663,-111.2606979
121775,019,53,32.4713126,-111.2607411
121776,019,30,32.476742,-111.2556666
121777,019,10,32.4688042,-111.274265
121778,019,5,32.4737407,-111.28076
121782,019,20,32.4380257,-111.3320533
121783,019,44,32.4131459,-111.3127877
121784,019,72,32.4204747,-111.3241072
121785,019,67,32.4194445,-111.3281221
121786,019,163,32.4185451,-111.3319998
121787,019,49,32.4169022,-111.3228218
121788,019,68,32.4162674,-111.3267241
121789,019,55,32.4097824,-111.3228098
121790,019,85,32.4133044,-111.3240417
121791,019,91,32.412289,-111.328113
121792,019,79,32.413203,-111.3318729
121793,019,71,32.4096666,-111.3320363
121794,019,57,32.4091536,-111.3267276
121795,019,50,32.4065876,-111.3234638
121798,019,40,32.4065722,-111.3276674
121799,019,30,32.404648,-111.3276605
121800,019,41,32.4046522,-111.3234697
121801,019,44,32.4028938,-111.3234682
121802,019,44,32.4028896,-111.3276578
121803,019,57,32.4011033,-111.3276501
121804,019,31,32.4011118,-111.3234554
121805,019,92,32.4023679,-111.312751
121806,019,86,32.4188904,-111.3363127
121807,019,120,32.4115554,-111.359877
121808,019,166,32.3944007,-111.3523937
121809,019,26,32.3858019,-111.3498597
121810,019,34,32.3793962,-111.3509484
121811,019,24,32.4054094,-111.3321765
121813,019,9,32.4037609,-111.338371
121814,019,12,32.4019012,-111.3327071
121817,019,30,32.397106,-111.3320956
121818,019,31,32.3992926,-111.3276526
121819,019,38,32.399296,-111.3234546
121820,019,49,32.3974979,-111.3234488
121821,019,24,32.3975001,-111.3276576
121822,019,60,32.3957154,-111.3268901
121823,019,22,32.3949652,-111.3226789
121824,019,54,32.396036,-111.3119845
121825,019,54,32.3941101,-111.3269198
121827,019,79,32.389742,-111.3198576
121828,019,84,32.3901297,-111.3151029
121829,019,75,32.3889315,-111.3120198
121830,019,63,32.3895333,-111.3100985
121831,019,63,32.389176,-111.3173345
121832,019,36,32.3835304,-111.3173367
121833,019,58,32.3835286,-111.3198599
121834,019,33,32.3797727,-111.3186584
121835,019,81,32.3835229,-111.314223
121836,019,54,32.3867604,-111.3410003
121837,019,7,32.3838282,-111.333359
121839,019,6,32.3800215,-111.3443936
121840,019,41,32.3835019,-111.3471462
121841,019,171,32.200599,-111.032344
121842,019,87,32.2037161,-111.030621
121843,019,36,32.2015492,-111.0351798
121844,019,96,32.199656,-111.0432672
121845,019,16,32.1982062,-111.0358319
121846,019,38,32.2066275,-111.0361874
121848,019,6,32.1965716,-111.0631538
121850,019,1,32.2079376,-111.1103436
121851,019,32,32.2086263,-111.0436337
121852,019,25,32.2086544,-111.0452391
121853,019,194,32.196267,-111.0261969
121854,019,29,32.1975475,-111.0211412
121855,019,61,32.197954,-111.0228395
121856,019,44,32.1986878,-111.021714
121857,019,52,32.1961186,-111.0189052
121858,019,245,32.1871713,-111.025308
121859,019,33,32.1916895,-111.0216838
121860,019,24,32.1905762,-111.0165945
121861,019,16,32.1897726,-111.0362368
121862,019,46,32.1905532,-111.0180636
121863,019,53,32.177329,-111.0263473
121864,019,38,32.178884,-111.0654796
121865,019,24,32.1760999,-111.0591873
121867,019,49,32.206399,-111.0125743
121868,019,54,32.2053487,-111.0159382
121869,019,65,32.2064786,-111.0198129
121870,019,51,32.2051519,-111.0182936
121871,019,74,32.2057105,-111.0189262
121872,019,44,32.2052892,-111.0168545
121873,019,62,32.2050523,-111.0150644
121874,019,98,32.2049571,-111.013669
121875,019,96,32.2036363,-111.0152734
121876,019,38,32.2041396,-111.0186166
121877,019,41,32.2027769,-111.0165136
121878,019,134,32.2013444,-111.0138599
121879,019,83,32.1981853,-111.0138594
121880,019,118,32.1958152,-111.017076
121881,019,20,32.2010592,-111.0186238
121882,019,58,32.1945703,-111.014995
121883,019,48,32.1945417,-111.0127939
121884,019,116,32.2056184,-111.0214592
121885,019,172,32.2048948,-111.0232574
121886,019,70,32.2039808,-111.0230247
121887,019,19,32.2066055,-111.0252115
121888,019,52,32.2061668,-111.026644
121889,019,44,32.2066284,-111.0277901
121890,019,31,32.2052429,-111.0273735
