id,county,pp_total,lat,long
55699,041,1,38.6856144,-112.1302886
55702,035,312,40.531848,-111.980391
55708,039,24,39.4904238,-111.6352355
55710,015,8,39.3376634,-110.9580141
55711,015,17,39.3291357,-110.9680841
55713,039,20,39.5294294,-111.5847555
55714,039,1,39.761248,-111.4569425
55715,039,14,39.6233957,-111.6409885
55716,039,16,39.2617956,-111.6360574
55717,057,30,41.3184627,-111.9686836
55718,057,85,41.180502,-112.025511
55719,057,14,41.2487145,-112.0052374
55720,057,107,41.1657466,-111.933061
55721,057,46,41.1913678,-112.0295036
55722,057,29,41.1772656,-111.9801501
55723,057,70,41.2944983,-111.9637914
55724,057,45,41.2129157,-111.9388866
55725,049,82,40.0556802,-111.6555098
55726,049,19,40.404967,-111.8045729
55727,049,467,40.438056,-111.9023655
55730,049,39,40.0476654,-111.7173067
55731,049,10,40.0469128,-111.6930543
55732,049,67,40.2329941,-111.6508422
55733,049,55,40.1208226,-111.658968
55734,049,45,40.1195271,-111.6573038
55735,049,218,40.2200764,-111.665708
55736,049,24,40.3829519,-111.8877699
55737,049,35,40.0431146,-111.6735447
55738,049,10,40.3936929,-111.5879403
55739,049,81,40.4015233,-111.8052236
55742,041,8,38.9300737,-111.9264618
55743,015,19,39.2226922,-111.0540345
55748,015,12,39.0022885,-110.1731101
55750,057,22,41.1813655,-111.9788503
55751,037,18,37.2217296,-109.2222158
55756,037,13,37.0598599,-110.2500377
55758,037,6,37.5972175,-109.4774126
55759,037,7,37.6072623,-109.4773981
55768,045,37,40.521661,-112.3195413
55769,045,7,40.2174097,-112.7513027
55770,045,3,40.4556795,-112.3589459
55771,025,11,37.1133698,-112.3961015
55777,045,46,40.5347621,-112.3006748
55779,045,238,40.6350188,-112.3220663
55780,045,52,40.5558493,-112.2778097
55781,055,13,38.3720024,-110.7133353
55785,023,8,39.801354,-111.8765348
55787,017,8,37.7711336,-111.6031591
55790,017,64,37.5662144,-112.0036131
55793,035,59,40.7261605,-111.8243327
55794,035,60,40.7422509,-111.8836975
55798,017,1,37.7608841,-111.6242333
55799,055,9,38.2928486,-111.3940596
55803,037,29,37.2185364,-109.0865707
55804,037,43,37.6189963,-109.471974
55805,037,8,37.8719193,-109.3437986
55807,039,48,39.5216946,-111.5837373
55808,039,2,39.5828444,-111.3807967
55809,039,1,39.5763026,-111.3758558
55810,039,11,39.4830593,-111.4933244
55811,039,11,39.4816578,-111.4951493
55814,055,14,38.3044872,-111.4269106
55815,025,3,37.4312324,-112.0996837
55816,055,17,38.3457455,-111.5474508
55824,037,10,37.0142471,-109.3810068
55826,037,5,37.6020748,-110.101848
55827,039,79,39.1278833,-111.8267622
55828,039,20,39.2603695,-111.6417269
55830,039,20,39.3730941,-111.573705
55833,045,31,40.5311307,-112.2992761
55836,011,32,40.9157928,-111.8764982
55839,011,40,40.8675738,-111.932423
55840,039,10,39.6336042,-111.4301213
55841,039,4,39.6346771,-111.6353503
55848,057,6,41.3256287,-111.9610222
55849,037,34,37.6653865,-109.4789616
55850,037,19,37.2340261,-109.1301037
55854,057,62,41.1537359,-112.0474121
55855,035,40,40.7517623,-111.93111210000001
55856,035,104,40.5359227,-111.9681912
55857,035,153,40.7022958,-111.989512
55858,035,25,40.7071576,-111.8592974
55859,035,79,40.5228501,-111.9299487
55861,035,69,40.5971586,-112.0496981
55862,035,55,40.6882318,-111.9296746
55863,035,182,40.6180597,-111.8336052
55864,057,97,41.1708858,-111.9565366
55866,035,42,40.5935889,-111.9986383
55867,035,13,40.6435629,-111.9232679
55868,035,92,40.6799011,-112.0464836
55869,035,88,40.6902323,-112.0843694
55870,035,30,40.5630174,-111.8338158
55872,035,46,40.6022855,-111.8405435
55873,035,106,40.54457,-111.882206
55875,057,69,41.1848621,-112.0003994
55876,057,18,41.1993403,-111.9729593
55877,057,57,41.3198135,-111.9500022
55878,057,27,41.2899613,-112.1186182
55879,057,73,41.1914377,-112.0390093
55880,057,65,41.2478216,-111.9461429
55882,057,63,41.3265592,-111.9593279
55883,057,89,41.1888395,-111.9391105
55884,057,45,41.2135425,-111.9723347
55885,057,55,41.1675557,-112.0873753
55887,057,52,41.2828777,-111.9557491
55888,057,24,41.2287631,-112.0024382
55890,057,43,41.3123433,-112.0190923
55891,057,66,41.3032225,-112.0595143
55892,057,28,41.2214433,-111.9906491
55893,057,127,41.191352,-111.9989468
55894,057,76,41.194426,-112.0499266
55896,057,73,41.1985926,-111.9549327
55897,057,60,41.2585825,-111.9683224
55898,057,70,41.2608285,-111.9546925
55899,057,78,41.185814,-111.9457093
55900,057,93,41.3078614,-112.0369291
55901,057,29,41.3044564,-111.9511203
55902,013,20,40.1674402,-110.3901571
55903,013,247,40.3056528,-110.0088511
55905,013,12,40.3950453,-110.3177146
55906,011,64,41.0838486,-111.9365807
55907,011,61,40.8864991,-111.8630731
55908,011,53,40.8872899,-111.8631584
55910,011,110,41.0147007,-111.9246847
55911,011,96,41.1042398,-111.9915035
55912,011,46,40.8551611,-111.9036004
55913,011,42,40.8812664,-111.8898339
55915,035,31,40.5303552,-111.8545824
55917,035,21,40.5960985,-111.8631834
55918,035,67,40.6989638,-112.0501182
55919,035,32,40.6719354,-111.9124655
55920,035,230,40.7660895,-111.8839348
55921,035,14,40.6049443,-112.0066226
55922,035,177,40.671499,-112.0139881
55926,031,9,38.4498245,-112.2329939
55928,001,41,38.2161339,-112.9305886
55930,037,3,38.3533857,-109.3769872
55934,035,89,40.6957629,-111.7910223
55935,035,102,40.6102787,-111.8770114
55936,035,44,40.5454345,-111.8602306
55937,035,31,40.5933629,-111.9236683
55938,031,1,38.202009,-112.2766329
55940,033,14,41.9488505,-111.3945598
55941,013,13,40.1974788,-110.0674963
55942,011,211,41.1159908,-112.0435575
55944,035,111,40.7114469,-111.881711
55945,035,16,40.6397458,-111.8902346
55946,035,36,40.6923815,-111.860448
55948,035,77,40.6484985,-111.8294501
55949,035,28,40.5726188,-111.8714373
55950,035,88,40.7639217,-111.8630294
55951,035,87,40.6793101,-111.9733547
55953,045,8,40.228633,-112.7444104
55957,045,96,40.5359172,-112.3057022
55958,001,20,38.2816726,-112.6387103
55961,035,87,40.7009118,-112.0987899
55962,035,161,40.6885488,-112.0109944
55963,035,57,40.6829505,-111.8133459
55964,035,58,40.7068895,-111.8441483
55965,035,76,40.6760397,-111.9712157
55968,035,91,40.5768904,-111.8664399
55969,035,106,40.6846854,-111.8224747
55971,035,141,40.5969846,-111.8409542
55972,035,147,40.7109711,-111.8638059
55980,035,121,40.6768206,-111.9693311
55981,035,74,40.6511904,-111.9620041
55982,035,164,40.7057766,-112.0374311
55983,035,26,40.6426918,-111.847707
55984,035,179,40.6902429,-112.0860699
55985,035,59,40.713108,-111.8868187
55986,003,72,41.6822611,-112.1193121
55987,003,14,41.5102163,-112.1896524
55988,005,27,41.6328538,-111.8483052
55989,005,69,41.8285246,-111.8115021
55990,005,95,41.7382512,-111.8438031
55991,029,400,41.1491437,-111.7581209
55997,045,16,40.5339312,-112.2801158
55999,045,80,40.5200296,-112.2710431
56002,045,212,40.5164492,-112.316016
56004,045,28,40.6793229,-112.2559677
56005,035,83,40.5723368,-111.8748118
56006,035,44,40.4773303,-111.9117049
56007,035,261,40.7638872,-111.9342131
56008,035,93,40.7012387,-111.8783662
56009,035,91,40.6739704,-112.0375844
56011,035,77,40.5452007,-111.8708389
56012,035,143,40.5984243,-111.834625
56013,035,72,40.5794559,-111.8416798
56014,035,23,40.7154845,-111.901444
56015,035,180,40.5442767,-112.0090673
56018,035,106,40.7459835,-111.9286444
56019,035,122,40.4929322,-112.03008320000001
56020,035,67,40.6229883,-111.8266445
56021,035,37,40.6030833,-111.8315621
56023,035,76,40.7228468,-111.8169118
56024,035,98,40.7556163,-111.876058
56025,035,53,40.7885132,-111.926256
56026,035,114,40.6868664,-112.0585403
56027,035,140,40.6580083,-112.0155164
56028,035,31,40.6522103,-111.9295193
56029,035,34,40.6010449,-111.875754
56030,035,13,40.777948,-111.8813015
56031,035,63,40.5529108,-111.9378286
56032,035,36,40.6969614,-111.9923871
56033,035,46,40.736175,-111.88892
56034,035,358,40.6244081,-111.8932672
56035,053,52,37.5719649,-113.7116616
56037,053,26,37.105951,-113.6380246
56038,053,28,37.2113694,-113.6122972
56040,053,56,37.1129811,-113.5343287
56045,053,16,37.0996412,-113.6284498
56046,053,88,37.0802487,-113.5031849
56047,053,162,37.1692788,-113.3756485
56048,053,228,37.1596441,-113.6619192
56049,053,64,37.1141855,-113.5907298
56050,021,13,37.5799599,-113.20767909999999
56051,021,8,37.688216,-113.0680015
56052,021,15,37.6858659,-113.0644606
56054,021,20,37.8465181,-112.8370066
56055,027,6,38.9571578,-112.2971945
56056,053,133,37.071756,-113.5335678
56058,049,193,40.1283619,-111.6109475
56059,049,19,40.4401817,-111.8034894
56060,027,16,39.3286691,-112.6739648
56064,053,78,37.1861917,-113.3609781
56065,049,129,40.4424024,-111.8915231
56070,035,25,40.5570741,-111.8030531
56071,035,34,40.6324924,-111.8488475
56072,035,155,40.7422734,-111.8451022
56073,035,33,40.7026489,-111.8143509
56074,035,25,40.5412046,-111.8355036
56075,021,153,37.7448936,-113.0619669
56076,021,42,37.7150224,-113.0378586
56077,027,11,39.3086832,-112.6055301
56078,027,8,39.3286446,-112.6683573
56081,021,15,37.730765,-113.0885867
56086,001,7,38.3903816,-113.0162461
56087,001,20,38.4019013,-113.0093101
56090,021,1,37.873166,-112.8809542
56091,003,49,41.4804272,-112.0186884
56092,003,155,41.6623678,-112.1337806
56093,003,209,41.7286851,-112.209216
56095,035,70,40.6114585,-111.8129949
56096,035,91,40.7467577,-111.8495807
56097,035,50,40.7899054,-111.9201642
56098,035,376,40.606628,-111.8837896
56099,035,71,40.7447528,-111.9544445
56100,035,61,40.5934087,-112.04133
56101,035,38,40.5592305,-112.0069447
56102,035,157,40.643901,-111.9842976
56103,035,60,40.6105705,-111.9554584
56104,035,31,40.5923246,-111.856873
56105,035,58,40.6942923,-111.9243513
56106,035,33,40.7006239,-111.8763257
56107,035,98,40.5281521,-111.9736839
56108,035,17,40.5265113,-111.9731567
56109,035,75,40.803057,-111.9447102
56111,035,58,40.7282599,-111.8924972
56114,035,34,40.6300591,-111.9173963
56115,035,50,40.7711273,-111.8663426
56116,035,17,40.6338456,-111.8827115
56117,035,61,40.6389151,-111.9996367
56118,035,76,40.569798,-111.8620926
56119,035,79,40.6274021,-111.9254932
56120,035,119,40.715299,-112.0830448
56122,053,8,37.397462,-113.5001652
56123,021,24,37.6799056,-113.0732938
56124,021,86,37.6826526,-113.0721694
56125,021,11,37.8853307,-112.7741019
56126,009,3,40.9959486,-109.7209303
56129,035,57,40.6778084,-111.8133535
56130,035,49,40.6570503,-111.969562
56131,009,4,40.968708,-109.8443004
56133,009,6,40.9031629,-109.4557013
56134,053,59,37.1302462,-113.5982413
56136,021,41,37.6752548,-113.0816056
56137,021,27,37.7031729,-113.1969579
56139,001,5,38.3214573,-112.6459269
56140,001,16,38.2775209,-112.6491166
56143,049,37,40.3332922,-111.7176446
56144,049,16,40.4599534,-111.8044742
56145,049,108,40.2276833,-111.6508697
56147,049,95,40.3768581,-111.723339
56148,049,23,40.3848396,-111.8544109
56149,049,43,40.2617964,-111.63959
56150,049,41,40.4166922,-111.8480319
56151,005,106,41.676856,-111.859911
56152,005,6,41.7232218,-111.9709137
56155,043,15,40.6374387,-111.2753896
56156,005,1,41.9359688,-112.0088152
56158,051,5,40.525529,-111.486871
56159,051,3,40.5073955,-111.2127911
56160,005,6,41.960638,-111.7634135
56162,005,43,41.7573004,-111.8395447
56163,005,37,41.6294326,-111.9360413
56167,043,48,40.7388639,-111.6193839
56168,005,26,41.831569,-111.8018859
56169,043,51,40.6476284,-111.2840484
56170,049,62,40.0386362,-111.6714643
56171,049,71,40.4563896,-111.7646936
56172,049,108,40.3813529,-111.9797728
56173,049,38,40.3942546,-111.9264157
56175,049,66,40.2555866,-111.6311074
56176,049,126,40.3300452,-111.6791861
56178,049,210,40.3852888,-111.8139715
56179,049,207,40.3019707,-111.7388476
56180,049,220,40.3742653,-111.9707638
56181,049,44,40.150738,-111.5694646
56182,049,104,40.3384041,-111.9283625
56184,005,79,41.7127688,-111.8217365
56185,029,25,41.0388469,-111.6797425
56186,051,74,40.5175282,-111.5004737
56187,051,71,40.4915933,-111.3694627
56188,051,33,40.5135244,-111.4089661
56189,051,45,40.5121575,-111.4038203
56191,051,7,40.4776467,-111.3490542
56192,051,305,40.4842542,-111.4080821
56193,051,15,40.4939275,-111.3200567
56194,051,99,40.4908864,-111.3424508
56195,003,10,41.7142823,-112.2268061
56196,003,20,41.7414529,-112.1659679
56197,003,3,41.719783,-112.1473744
56198,003,12,41.8085253,-113.0914807
56200,053,38,37.0932416,-113.5638367
56203,005,21,41.8572476,-112.0006504
56204,005,44,41.6964714,-111.8190653
56205,005,57,41.631466,-111.8160445
56206,005,26,41.881959,-111.8269324
56207,005,80,41.8376144,-111.8368585
56216,043,8,40.7429162,-111.439587
56217,043,18,40.7146846,-111.5474923
56218,053,24,37.1354937,-113.3680585
56219,021,51,37.6763217,-113.1310648
56220,021,64,37.6830995,-113.1350046
56221,053,78,37.1022389,-113.5716811
56224,021,9,37.858595,-112.9151343
56226,053,26,37.1281447,-113.5383585
56227,053,59,37.0878659,-113.5111039
56229,003,44,41.852213,-112.158242
56230,003,20,41.8430591,-112.1342533
56231,003,18,41.6396691,-112.0774602
56232,003,7,41.8131659,-112.1109401
56233,003,58,41.6792209,-112.0822639
56234,005,10,41.5157178,-111.8134144
56236,005,84,41.7532347,-111.8412121
56238,051,46,40.5132297,-111.4570902
56240,051,31,40.5276872,-111.465108
56242,021,3,37.6729737,-113.1681912
56244,053,54,37.4200495,-113.6243486
56247,027,1,38.8886765,-112.415649
56248,053,7,37.1170096,-113.5109994
56249,053,67,37.1204693,-113.6263391
56250,053,47,37.0681048,-113.5493473
56253,021,19,37.7910128,-112.887745
56254,021,20,37.8002404,-112.935039
56255,053,11,37.2295675,-113.2746398
56257,053,49,37.097544,-113.5738081
56258,021,22,37.733839,-113.0834088
56260,021,7,37.9292557,-112.7610155
56263,053,3,37.134017,-113.3702843
56266,035,39,40.5387723,-111.8386001
56267,035,80,40.6367658,-111.9896224
56268,035,71,40.5392523,-111.9410705
56269,035,135,40.6114446,-111.917282
56270,035,177,40.505862,-111.8416259
56271,035,20,40.5973256,-111.824347
56272,035,107,40.5201436,-111.8695181
56273,035,347,40.5076337,-111.8890833
56274,035,73,40.531198,-111.9024488
56275,035,96,40.636925,-111.9669694
56276,035,43,40.6056008,-111.9703493
56278,047,6,40.4947901,-109.5955348
56279,047,7,40.4739513,-109.9023429
56282,049,45,40.4131156,-111.8556326
56283,049,67,40.0895433,-111.6212429
56284,049,52,40.3727492,-112.0069384
56285,049,31,40.4246684,-111.8510189
56287,041,2,38.6769529,-112.0935778
56289,041,20,38.9230703,-111.931331
56291,041,11,38.7120633,-112.0558839
56292,049,175,40.434409,-111.8993728
56293,049,226,40.42821,-111.8171187
56294,049,34,40.3336376,-111.6766937
56295,049,48,40.0875086,-111.6126695
56297,049,69,40.1438287,-111.6044489
56298,049,113,40.3363405,-111.6891822
56299,017,5,37.9214252,-111.4505479
56301,025,6,37.1600449,-112.3901315
56304,049,694,40.4102322,-111.9302519
56305,049,7,39.9320757,-111.9243608
56308,041,8,38.9542014,-111.859127
56310,041,3,38.9685353,-111.9145154
56311,049,5,40.1979786,-111.4916169
56312,049,94,40.2309028,-111.690193
56313,049,344,40.473198,-111.8145436
56315,017,6,37.8666484,-112.4341958
56319,041,30,38.7590553,-112.0892704
56320,023,4,39.9523585,-112.1220663
56322,049,75,40.2989356,-111.7112088
56323,049,156,40.3052873,-111.6943028
56324,023,7,39.9584368,-112.1091816
56325,049,76,40.3821167,-111.7371807
56329,049,202,40.293846,-111.8792078
56330,049,45,40.2263844,-111.6560372
56332,049,97,40.4008799,-111.8582363
56334,049,115,40.4052533,-111.7725808
56335,049,73,40.1386353,-111.589884
56338,049,66,40.3538368,-112.001019
56339,049,95,40.2527791,-111.7033442
56342,047,3,40.3679966,-109.3969211
56343,047,70,40.4288376,-109.8497036
56345,023,22,39.7150883,-111.8351556
56346,049,224,39.9559963,-111.8185998
56347,041,18,38.6420439,-112.1866312
56348,049,260,40.2385236,-111.7025038
56349,049,113,40.3930529,-111.855498
56350,049,58,40.2438582,-111.6714251
56352,041,56,38.7771917,-112.0732103
56356,047,2,40.069289499999996,-109.6564953
56357,047,24,40.4549459,-109.5334948
56359,049,91,40.3116526,-112.0239439
56360,049,140,40.4743775,-111.8242645
56362,049,43,40.2720499,-111.6389782
56364,041,23,38.9219383,-111.9291332
56366,041,1,38.9834704,-111.8412037
56370,025,37,37.0229706,-112.5518875
56374,049,265,40.3641005,-111.7123806
56375,041,20,38.7790378,-112.0768541
56376,041,3,39.0051745,-111.8704086
56377,041,2,38.5038048,-111.8868441
56379,049,205,40.2039119,-111.6230279
56380,049,70,40.2940682,-111.885082
56381,049,32,40.2436766,-111.6648377
56383,023,5,39.559158,-111.8685509
56387,025,1,37.5171755,-112.6515529
56388,025,4,37.5263766,-112.6501417
56394,049,6,40.3740978,-111.8229856
56395,049,52,40.4531089,-111.7695117
56396,049,50,40.0254612,-111.7312139
56397,049,37,40.1713345,-111.6254482
56398,049,86,40.0879549,-111.6189016
56402,049,83,40.3138866,-111.674924
56403,041,1,38.7003477,-112.1035633
56404,049,162,40.3125215,-111.9021915
56405,049,62,40.2713314,-111.6450044
56409,049,196,40.2370694,-111.654268
56410,049,30,40.2252516,-111.6646241
56411,049,123,40.4381462,-111.7766003
56412,049,11,40.0382572,-111.7315273
56413,039,3,39.1664753,-111.818679
56414,039,47,39.1529408,-111.8230094
56415,039,4,39.7192566,-111.4165349
56416,039,26,39.1167265,-111.7132612
56417,039,23,39.5062314,-111.4288152
56422,055,4,38.4218265,-111.630897
56425,023,16,39.8169075,-111.8582323
56427,057,143,41.2130801,-111.9519694
56429,057,1,41.378623,-111.685648
56430,057,37,41.3027254,-112.087104
56431,057,105,41.1713055,-111.936242
56432,057,135,41.1919825,-111.976353
56433,057,147,41.2308472,-112.0784256
56434,057,141,41.2421216,-111.9314781
56435,037,7,37.8733498,-109.3177384
56439,011,51,41.0405023,-111.9156222
56440,011,70,40.8363745,-111.8936422
56441,011,19,40.9931405,-111.9081806
56442,011,146,41.0832584,-112.079733
56444,011,92,41.1003405,-111.937284
56445,011,55,40.8724454,-111.8692391
56446,011,79,40.9332529,-111.8840484
56448,011,25,40.8422914,-111.87363620000001
56450,055,7,38.4030188,-111.643844
56452,013,19,40.4081125,-110.7735439
56454,013,3,40.1649218,-110.3737959
56457,007,15,39.5417159,-110.7428393
56459,015,7,38.993686,-110.1645428
56461,015,32,39.130373,-111.0996949
56462,015,10,39.067541,-111.1412777
56463,015,3,39.2195411,-111.0233135
56464,011,173,41.0773575,-111.9638923
56465,011,57,41.1462055,-112.047883
56466,011,206,41.1282678,-112.0436889
56467,011,42,40.8958888,-111.8752767
56468,011,68,41.079748,-111.9962272
56470,011,19,41.136635,-112.0345369
56471,011,8,40.8662531,-111.8937615
56472,011,380,40.8601288,-111.8894333
56473,011,139,41.1505954,-112.0670591
56476,045,18,40.5250381,-112.2840918
56478,011,212,40.8661006,-111.9264199
56479,011,155,41.1146359,-112.0231626
56480,011,71,41.0626,-111.9974704
56481,011,183,41.1018278,-112.0502344
56482,011,50,41.1184552,-112.0345498
56483,011,59,41.0490044,-111.9721787
56484,011,76,41.0931637,-112.0842846
56487,045,81,40.6367152,-112.3228228
56489,045,19,40.5647231,-112.3033044
56490,045,101,40.5536824,-112.2849434
56491,015,2,39.3891518,-110.8229942
56492,015,1,39.3345742,-111.291034
56497,007,10,39.551279,-110.8206584
56498,011,213,41.1014988,-111.9305614
56499,011,93,41.0105922,-111.9535167
56500,011,48,40.8661494,-111.9362994
56501,011,92,40.873781,-111.9032783
56502,011,41,41.018666,-111.9366734
56503,057,23,41.2685736,-111.5966655
56504,057,240,41.2522225,-111.9372869
56505,057,34,41.1699097,-111.9734727
56506,057,10,41.1686647,-112.02472590000001
56507,057,43,41.2091543,-111.9700095
56508,057,61,41.2751944,-111.9633868
56509,057,74,41.3105599,-111.9537368
56510,057,49,41.2727864,-111.9498174
56511,011,97,41.1272022,-112.0327539
56512,011,211,41.11931,-112.027107
56513,011,84,40.9157775,-111.8695822
56514,011,78,41.0283759,-112.0590665
56515,039,34,39.5447572,-111.3407741
56516,039,5,39.4774406,-111.4915228
56517,039,6,39.1096921,-111.6792474
56518,011,82,41.1170978,-112.055373
56520,011,359,41.0641447,-112.0145701
56522,011,108,41.0981836,-112.0902169
56524,015,18,39.0022983,-110.1618483
56528,031,13,38.2405385,-112.2228203
56529,031,7,38.2387063,-112.2265787
56531,011,38,41.000735,-111.888126
56534,011,94,40.9900118,-111.9245379
56535,011,27,41.09615,-111.993643
56536,011,78,41.0550343,-111.9496019
56537,011,44,40.9382788,-111.8886428
56538,011,119,40.9793167,-111.9156259
56539,011,13,41.0825336,-111.9886114
56540,011,66,40.9815717,-111.9188552
56541,011,21,40.8899507,-111.8731687
56542,011,129,41.010147,-111.9275461
56543,011,39,40.9675914,-111.913084
56544,039,32,39.5416583,-111.4562427
56545,039,33,39.541654,-111.4505314
56546,039,26,39.5416564,-111.4619277
56548,011,41,40.8698922,-111.9194615
56549,011,71,41.0339578,-111.9283656
56550,011,3,40.9379283,-111.8685755
56551,011,54,41.0180982,-111.9064018
56552,011,62,40.8628717,-111.9383069
56553,011,53,41.1439276,-112.0528125
56554,013,4,40.1871802,-110.651466
56556,013,5,40.3577595,-110.05057
56557,013,7,40.1152361,-110.316772
56560,057,49,41.2777362,-111.7685426
56562,027,23,38.9866131,-112.4379648
56563,027,60,39.2802483,-112.6451662
56564,053,16,37.1562532,-113.5330994
56566,021,68,37.6534027,-113.0746098
56568,021,24,37.6385347,-113.1044684
56570,021,13,37.6663777,-113.5502185
56571,035,52,40.563873,-111.8769021
56572,035,27,40.5572137,-111.8454213
56573,053,34,37.0335036,-113.6122384
56574,053,16,37.1199603,-113.6194543
56575,053,19,37.1305426,-113.5357293
56576,053,104,37.1595067,-113.298357
56577,053,48,37.1984536,-113.268491
56580,053,53,37.1308728,-113.51400340000001
56581,053,63,37.1137241,-113.5249361
56585,021,7,37.7854897,-113.6723439
56587,035,67,40.7210417,-111.8678685
56588,035,136,40.5268347,-111.9428578
56589,035,45,40.4824574,-111.8742029
56590,035,74,40.5974744,-111.8863876
56591,035,61,40.7779293,-111.872301
56592,035,755,40.7617427,-111.8753491
56594,027,18,39.3593828,-112.5780324
56597,027,11,38.7944327,-112.4336429
56599,027,16,38.9612804,-112.3222286
56600,049,59,40.091775,-111.606125
56601,049,68,40.0976162,-111.6369269
56603,049,46,40.4092526,-111.7652663
56604,049,44,40.3732214,-111.7485544
56605,049,16,40.3794522,-111.9770239
56606,035,293,40.6482525,-111.9449245
56607,035,35,40.6854906,-111.8044121
56608,035,55,40.702198,-111.8618665
56609,035,125,40.6417654,-111.9064974
56610,035,57,40.6315457,-111.9698866
56612,035,102,40.5232867,-111.9309354
56613,035,39,40.5774283,-112.045658
56614,035,124,40.6909668,-111.9412505
56615,035,70,40.7970721,-111.9207111
56616,035,16,40.5420779,-112.0412686
56619,043,16,40.80434,-111.4056102
56620,005,53,41.7640212,-112.0322581
56622,005,18,41.9764028,-111.97536530000001
56623,005,13,41.9267105,-112.0366916
56624,005,23,41.6692329,-111.8940391
56630,043,16,40.682521,-111.279116
56631,005,28,41.9925485,-111.964088
56634,005,49,41.7731979,-111.8258919
56635,003,19,41.6421157,-112.2004893
56639,035,82,40.7044305,-111.8461596
56640,035,62,40.5473064,-111.9986944
56641,035,65,40.7275572,-111.8170013
56642,035,68,40.6082645,-111.9840135
56643,033,4,41.9043235,-111.4082822
56644,049,35,40.1077627,-111.6432977
56647,033,6,41.9038235,-111.4450159
56651,035,108,40.668824,-111.9967538
56652,035,421,40.6679393,-111.8716755
56653,035,286,40.6944576,-111.9505575
56654,035,53,40.7101223,-111.9604105
56655,035,174,40.7017411,-112.032578
56656,035,85,40.7041951,-112.0034754
56658,035,72,40.6801534,-111.9468911
56659,035,63,40.7310513,-111.8703444
56660,035,150,40.7619225,-111.8577774
56661,035,63,40.7774846,-111.9239898
56662,035,75,40.7359151,-111.9272821
56663,035,124,40.6975848,-111.8132716
56664,035,12,40.5427083,-112.0404817
56665,035,20,40.4939922,-111.8630505
56667,043,42,40.6766502,-111.5003033
56668,005,4,41.678732,-111.8782656
56669,005,84,41.7305656,-111.8435805
56670,005,13,41.640082,-111.8884883
56671,005,68,41.8293217,-111.8114786
56672,005,26,41.7304828,-111.8389032
56673,029,40,41.034677,-111.668617
56676,003,11,41.5693821,-112.1864044
56677,003,5,41.5708895,-112.1657539
56678,033,45,41.9517448,-111.4013311
56679,043,70,40.6663834,-111.476759
56680,005,237,41.73798,-111.828298
56684,053,23,37.4224371,-113.6143349
56686,053,14,37.174106,-113.6515556
56687,053,22,37.1186411,-113.627411
56690,053,61,37.1714115,-113.2890334
56691,053,53,37.0967599,-113.4976473
56694,053,46,37.1445355,-113.6325436
56695,021,118,37.7249982,-113.0632004
56696,021,1,37.6410336,-112.7844637
56698,003,23,41.9635795,-112.7165894
56699,003,69,41.7073669,-112.1748029
56700,003,5,41.9766784,-112.2386099
56701,043,86,40.6149596,-111.2847202
56703,005,85,41.7378712,-111.8181448
56706,005,26,41.6209416,-111.9335927
56707,005,54,41.8660572,-111.855812
56709,003,22,41.5040139,-112.0245611
56710,005,6,41.7020681,-111.8326223
56712,005,6,41.6392127,-111.8508108
56713,005,33,41.6447868,-111.8655418
56714,043,1,40.7967063,-111.0075614
56715,053,72,37.0618916,-113.6093342
56716,053,127,37.0560004,-113.5607599
56717,053,87,37.1047524,-113.5380826
56718,021,41,37.7201778,-113.0532012
56719,021,100,37.7662198,-113.0197745
56720,021,5,37.7889249,-113.1452333
56721,043,1,40.8379251,-111.4614589
56722,043,2,40.9339206,-110.8286885
56723,043,10,41.0145437,-111.4990179
56724,005,165,41.7840426,-111.7996205
56727,005,37,41.7553002,-111.8180185
56728,043,19,40.7229762,-111.2868495
56729,043,81,40.7060874,-111.535373
56731,043,90,40.7440445,-111.617027
56732,005,919,41.7625525,-111.8262906
56733,003,2,41.72474,-112.1642016
56737,003,71,41.723022,-112.1663561
56738,003,22,41.5181112,-112.011578
56739,047,29,40.4824411,-109.621743
56743,019,4,38.5732095,-109.4978484
56744,035,80,40.598025,-112.039177
56745,035,36,40.5430686,-111.8401006
56746,035,48,40.5029339,-112.0102478
56748,023,111,39.7127538,-111.8186364
56750,023,26,39.7063697,-111.8276041
56753,047,65,40.3811186,-109.4657545
56757,049,11,40.0843393,-111.6406391
56758,049,26,40.2541333,-111.6913513
56759,049,150,40.3845134,-111.9966847
56760,049,46,40.3725403,-111.7622694
56761,049,82,40.3768743,-111.866007
56762,049,90,40.3133587,-111.698963
56763,049,26,40.3395881,-111.9269499
56765,049,121,40.152180799999996,-111.5583625
56766,049,9,40.3592382,-111.7703345
56768,049,42,40.1687986,-111.6169745
56769,049,7,40.3901171,-111.835703
56770,049,446,40.3707315,-111.8621345
56771,035,126,40.4889275,-112.0092503
56772,035,149,40.6581092,-111.9363326
56773,035,33,40.5087703,-112.0174829
56774,019,14,38.5386795,-109.486042
56775,035,28,40.605034,-111.8084585
56776,035,74,40.5523576,-111.9970056
56778,035,82,40.5148675,-112.0083986
56779,035,128,40.670916,-111.9147203
56780,035,25,40.54394,-112.0411175
56786,035,78,40.600309,-112.0393578
56787,007,25,39.5908399,-110.8091873
56788,049,19,40.3638506,-111.7158259
56789,049,139,40.2873631,-111.7230132
