tract,county,pop,lat,long
053432,183,3173,-78.8522429249714,35.68186430871697
053433,183,4434,-78.88151548305778,35.7258601535536
053434,183,4931,-78.86719023617322,35.72872333861058
053435,183,3741,-78.83113465545985,35.745829759382495
053436,183,3255,-78.84059420132212,35.730656591060786
053505,183,3791,-78.75886495926696,35.75804704908986
053506,183,5943,-78.77467940438706,35.760796613665036
053507,183,3923,-78.79040442250934,35.77921398926781
053509,183,5201,-78.80150469235213,35.74938112874363
053512,183,7112,-78.78523965349655,35.823564239098566
053513,183,4461,-78.78901825201636,35.8008976839934
053516,183,3543,-78.75040418864835,35.77049570446087
053517,183,4663,-78.7638578395244,35.784402655763735
053518,183,3528,-78.80615352112326,35.762834759485116
053519,183,3954,-78.79052660618339,35.764169067227314
053520,183,5857,-78.77511613265963,35.800955363335646
053521,183,3638,-78.75655292386672,35.808184407828236
053522,183,8495,-78.80929067563225,35.81248515327916
053523,183,5779,-78.82113524777138,35.79704456939551
053524,183,3778,-78.8004295330897,35.787938973744424
053525,183,2898,-78.81646969045272,35.77880829408149
053603,183,4457,-78.86426719597539,35.80760101691335
053604,183,4336,-78.85455370969567,35.804717009136745
053608,183,7746,-78.85206912380727,35.8545109156196
053609,183,1653,-78.823853442914,35.848871408991585
053611,183,6852,-78.84139793133205,35.82609490899114
053612,183,3664,-78.83410374034744,35.8332523785229
053613,183,4419,-78.7915974483242,35.91240907839914
053614,183,2572,-78.80357300241475,35.908832139283085
053615,183,5038,-78.80206457133487,35.89740109934443
053616,183,5488,-78.83951666417958,35.80437283714249
053617,183,10385,-78.89755056155549,35.831695123211894
053618,183,4931,-78.90070465050502,35.855237600331165
053619,183,501,-78.89228705739856,35.850342233791196
053620,183,6758,-78.86775736885009,35.83399655618111
053711,183,5339,-78.7099277703843,35.894703534272445
053712,183,2805,-78.6922247146827,35.897007005261855
053713,183,3799,-78.69449860326388,35.879458722507785
053714,183,5297,-78.68658127067086,35.87365827869919
053715,183,3489,-78.6691453723206,35.86513080290759
053716,183,4233,-78.64942839125506,35.86024532757658
053717,183,4806,-78.76019525543816,35.91068955705585
053718,183,3458,-78.74416842617342,35.914302555362184
053719,183,4017,-78.74758563972604,35.92554288855333
053720,183,4360,-78.71930197510756,35.94216245541822
053721,183,3980,-78.70430302198795,35.91963922848603
053722,183,4958,-78.67128698011759,35.892914987174336
053723,183,3359,-78.65573417362482,35.891847509803995
053724,183,6316,-78.73350712011398,35.88949630737863
053725,183,5663,-78.71774015005822,35.882064656977384
053726,183,3366,-78.7067360512439,35.8668368464933
053727,183,5204,-78.7336146851096,35.86873182135621
053728,183,2722,-78.71921789867028,35.86145875498062
053729,183,4285,-78.6636994960086,35.87763980774054
053730,183,2412,-78.64591973575239,35.87349680153785
053803,183,3917,-78.6901043508667,35.95395470666838
053804,183,3928,-78.6723192908921,35.982529710047686
053805,183,2007,-78.62013519418998,35.9519583717026
053806,183,3582,-78.63760257634084,35.94003718083878
053807,183,4146,-78.66663111502656,35.9175349754511
053808,183,5581,-78.6200365450488,35.91610963658564
053901,183,4583,-78.58417191035969,35.98592926322357
053902,183,6091,-78.65781865648908,36.03371588667963
054001,183,5511,-78.62710601377054,35.85958676890856
054004,183,5286,-78.61077069423784,35.859994954898276
054006,183,3288,-78.633863590924,35.87392206503399
054007,183,4101,-78.63783340082779,35.88737725062033
054008,183,6474,-78.57062453795275,35.85060335019054
054011,183,2838,-78.61314323700428,35.89189356807903
054012,183,3734,-78.60962785746406,35.87662248429667
054015,183,4122,-78.5651951538592,35.86355156682474
054016,183,6058,-78.58699601652874,35.895876015356016
054017,183,2813,-78.59562637459562,35.88136878811205
054018,183,3741,-78.58980571354775,35.8628790854836
054019,183,5208,-78.58368837353272,35.919933814397275
054020,183,4849,-78.56771991064619,35.91285822165599
054021,183,3101,-78.56843949914834,35.93025445524437
054022,183,6181,-78.55546079801086,35.87779779588986
054023,183,7951,-78.545557012168,35.89351889592769
054106,183,8332,-78.55512940674761,35.78116115248272
054108,183,7771,-78.45689313116125,35.77474703297622
054109,183,4824,-78.4742620024439,35.73332430746141
054111,183,2605,-78.46830452160187,35.854007000572075
054112,183,3999,-78.47125328253505,35.819381417179635
054113,183,4887,-78.51331176784406,35.819654191525224
054114,183,7613,-78.52072709518491,35.772461340409144
054115,183,9855,-78.49108521624169,35.77428401748273
054116,183,6623,-78.54094027229952,35.85440802360872
054117,183,6300,-78.55954963383545,35.83992448385228
054118,183,5662,-78.55236353397657,35.806344194569114
054119,183,7087,-78.55077977430635,35.82272940914331
054120,183,1475,-78.49687555558843,35.864167917964856
054121,183,8953,-78.51880855799075,35.86823939266935
054203,183,3818,-78.54229372915522,35.99952007933132
054204,183,4957,-78.50908039732754,35.996713856034184
054206,183,6566,-78.52820727515778,35.96999907698003
054212,183,6171,-78.55229078827384,35.963418597035286
054213,183,4462,-78.56197174155737,35.94892595910711
054214,183,2122,-78.4133157079422,35.9229475853015
054215,183,4978,-78.47011126060491,35.89496082953236
054216,183,5706,-78.49060942524926,35.92126867491981
054217,183,4573,-78.5166517737241,35.92339847372131
054218,183,8672,-78.52172739031084,35.90022673310197
054219,183,4130,-78.50833147072508,35.95739597852804
054220,183,6573,-78.53951014092588,35.93313972726224
054221,183,7537,-78.45123468451338,35.961183655333784
054222,183,8084,-78.4785380322226,35.94281077115616
054223,183,2723,-78.48969450112135,35.98983783448759
054224,183,4651,-78.4990572511692,35.975343695153285
054303,183,2783,-78.38673698858787,35.88211490099645
054304,183,5628,-78.3212936092716,35.863708474281204
054305,183,3551,-78.306846504377,35.83428344655148
054306,183,3635,-78.3066112983393,35.80986017724082
054402,183,8201,-78.39265648977425,35.766677518281654
054403,183,4159,-78.4154561937912,35.833380460990945
054404,183,6927,-78.37640302943792,35.80343988735052
054501,183,5763,-78.66127071826303,35.74235065245477
054502,183,3898,-78.64556712257071,35.745537357148486
060100,069,4420,-78.27272727362988,36.20564687289817
060100,097,5926,-80.87462571849164,35.79363003038936
060101,057,6265,-80.05890520244941,35.98449512796387
060103,057,2894,-80.09456313417513,35.98762131534286
060104,057,5393,-80.14449123847082,35.99500767772585
060200,069,3279,-78.12190812981207,36.151052716810845
060200,097,2085,-80.8735280220894,35.76483944662824
060201,057,5000,-80.17997058731446,35.95929302534054
060202,057,2342,-80.20069240383663,36.0086039354593
060203,057,6044,-80.22781759165328,35.94850237965184
060300,097,2648,-80.89745768833465,35.76434689706769
060301,057,5054,-80.27386730930822,35.96585865987706
060301,069,5514,-78.26697294220511,36.11916985772794
060302,057,4840,-80.30940804161852,35.98388330347472
060302,069,2647,-78.31274312345592,36.071896184793744
060303,057,4498,-80.34695656332475,35.93774491172462
060304,057,3505,-80.29872323084585,35.918397680696735
060400,057,5628,-80.23109470826556,35.89004170965616
060400,097,4042,-80.9262077546242,35.78098070938967
060401,069,2678,-78.4900448390401,36.12803027060687
060403,069,2593,-78.42071847517389,36.1326198227129
060404,069,3241,-78.39552687577643,36.09901497601468
060500,057,5425,-80.14566486127555,35.8842819340355
060500,097,4342,-80.89880492497042,35.79238762610415
060501,069,9585,-78.51332134698431,36.04996763402147
060502,069,9754,-78.43841884775982,36.03392018336875
060601,057,4548,-80.08872893204872,35.92946185411377
060601,069,2946,-78.3591700958965,35.954438350164104
060601,097,6425,-80.84691515147081,35.793342843526545
060602,057,3208,-80.05885080702383,35.941641725773756
060602,069,6640,-78.33855557877865,36.00653786599468
060602,097,2030,-80.81466933870115,35.79373392147903
060603,097,1551,-80.825240732997,35.75932076023207
060700,057,5298,-80.07247854216163,35.89850897762291
060701,069,1329,-78.20689568935427,36.03177884731234
060701,097,3007,-80.76946641626681,35.77094469434984
060702,069,2063,-78.14806534410086,36.03558592987457
060702,097,4103,-80.76929277955657,35.841748195827044
060703,069,2423,-78.20452810013404,35.96537495268477
060703,097,2810,-80.83329294858979,35.861590006514874
060800,057,4363,-80.10598892856306,35.885413300812864
060801,069,4142,-78.24999190531018,35.94676593662547
060801,097,3503,-80.76546828706402,36.001887745011416
060802,069,5319,-78.27477139895835,35.89469758906024
060802,097,3609,-80.77449006703846,35.91770315257431
060900,057,4888,-80.0995368734798,35.86728540672828
060901,097,3282,-80.91943884815423,36.01402264283935
060902,097,3802,-80.93874990952973,35.92735021845836
061000,057,5240,-80.06055994010913,35.882779092704034
061001,097,4048,-80.89263123511245,35.86163116958011
061002,097,4063,-80.97616721150288,35.8507373423658
061003,097,3848,-80.90922225417728,35.82590838020563
061101,057,2839,-80.09655292535524,35.84874358077175
061101,097,2724,-81.05168564597697,35.80556549011816
061102,057,4353,-80.07616129290602,35.831860862045474
061102,097,3329,-81.00501115927871,35.789307395004094
061103,097,2812,-81.02498476313853,35.73800616840633
061104,097,2194,-80.96756648084771,35.75707004538871
061201,097,5186,-80.91318396784926,35.737210162523986
061202,057,3181,-80.29537053069443,35.8622503767138
061202,097,5086,-80.88652537032854,35.69265783339703
061203,057,3792,-80.267062495628693,35.84770136689162
061203,097,6614,-80.8754104554403,35.632114902344476
061204,057,2674,-80.23174980531061,35.847144470293955
061204,097,4390,-80.90660881286895,35.62942359371349
061205,097,3895,-80.945476349964,35.6901225046365
061300,057,2291,-80.2592485549262,35.828995126226054
061301,097,2874,-80.81199992118292,35.71545904911635
061302,097,5012,-80.81168805395062,35.67089109274209
061303,097,5400,-80.79377919254148,35.62800493418631
061304,097,5780,-80.83873537027841,35.61624639045358
061400,057,3132,-80.23853957858766,35.81900998978188
061401,097,5221,-80.93130965661729,35.56493348244489
061402,097,7339,-80.90177080717389,35.58966450364592
061403,097,3812,-80.85613699935662,35.58144050339272
061404,097,3115,-80.86390219929356,35.54899526553304
061405,097,3625,-80.88772539309441,35.56362827762039
061406,097,5067,-80.92350759454378,35.53380882411566
061407,097,4506,-80.83633423442929,35.52426415694492
061408,097,5389,-80.76454896276022,35.53193256523591
061501,057,4773,-80.26841708964376,35.79881092742064
061501,097,4898,-80.79478115936027,35.59903339829797
061502,057,2332,-80.24031628399752,35.79750098641781
061502,097,5000,-80.77517675854425,35.57786175417369
061503,097,4928,-80.79620642863199,35.55939227416363
061600,057,3152,-80.28339208879504,35.81539671591844
061601,097,3402,-80.81974746154921,35.58654753643642
061603,097,5467,-80.82786427070413,35.56817269077501
061604,097,1459,-80.80900012442628,35.54668703334988
061605,097,3045,-80.83183148606497,35.547718558054974
061701,057,5395,-80.32609544189032,35.80653844676721
061703,057,4306,-80.37675517023942,35.77834234314867
061704,057,3767,-80.424332787601,35.78948521267839
061705,057,2856,-80.36249983210172,35.86255146861921
061803,057,3524,-80.28526946476507,35.760523115259005
061805,057,2649,-80.21359283045166,35.76507848299387
061806,057,3333,-80.20654274483358,35.71594723223821
061807,057,2577,-80.30779557316413,35.6923814431272
061808,057,4023,-80.2722189446248,35.70620354612202
061902,057,5067,-80.13385967739784,35.74773139540283
061903,057,3528,-80.09211457367401,35.79034315362388
061904,057,2672,-80.16455773219248,35.81936886457103
062001,057,4525,-80.15111553734761,35.60707623691256
062002,057,3756,-80.1059929345308,35.612485725607215
070100,085,3870,-78.61718234871222,35.28130065993181
070100,109,4896,-81.25327380831611,35.46837021149082
070101,169,3492,-80.08555780417794,36.391896115720854
070102,169,2633,-80.1093441327087,36.49376475803065
070200,085,2937,-78.56694160824252,35.32729009718364
070200,169,3256,-80.24142422283043,36.44820357352691
070201,109,4736,-81.2282148253149,35.491973802005994
070202,109,3323,-81.1886958406414,35.49449631293524
070300,085,4680,-78.60450158637589,35.3441003739786
070300,109,4029,-81.21728295240017,35.4484381373376
070301,169,2315,-80.35389250355425,36.493381851663486
070302,169,2178,-80.39663568785085,36.42597044443062
070400,109,5881,-81.28276108629623,35.437648092921165
070400,169,4959,-80.39357990373692,36.34930652735009
070401,085,4133,-78.69150953482988,35.38444678145192
070402,085,6658,-78.63706648396243,35.410648097753665
070500,085,6054,-78.66683289684057,35.3003185581288
070500,109,4889,-81.4149105747254,35.46248493604508
070503,169,5892,-80.35217470849159,36.29773422012473
070504,169,3290,-80.30601466202634,36.30814605450557
070505,169,3545,-80.40435628420552,36.28200565448984
070506,169,2804,-80.35989959645568,36.26797395104735
070600,085,4497,-78.78143452991965,35.29624573410331
070600,109,4226,-81.43137543699207,35.53739539394976
070600,169,4748,-80.21621195560424,36.3333954183653
070700,085,5514,-78.79309766919864,35.36989063647599
070700,109,3560,-81.32700497401822,35.51119805343563
070701,169,2852,-80.1667090139829,36.290341119706696
070702,169,2556,-80.10091590006127,36.30169848983542
070800,109,6249,-81.24411370986311,35.527440722891484
070801,085,2726,-78.76483756476644,35.443726585384105
070802,085,5289,-78.74915068833985,35.405965815903606
070901,085,2844,-78.72327512026625,35.51600165265871
070901,109,3536,-81.15514802774888,35.53412719214835
070902,085,2816,-78.6978599393188,35.48907649508626
070902,109,7143,-81.10070012375722,35.49792951439523
070903,085,2293,-78.74712664293584,35.47458728138318
070904,085,3937,-78.77105428458691,35.503704665047294
071001,109,5505,-81.15306024170194,35.44337836001358
071002,085,3593,-78.90005516522008,35.51600328324211
071002,109,2719,-81.07372396733477,35.43074208523422
071003,085,4034,-78.8391441042457,35.50244340837476
071004,085,1915,-78.800547911956,35.51445482973739
071101,085,3366,-78.94622917954965,35.45123880112097
071101,109,7254,-81.02725085729313,35.506252197463496
071102,085,5014,-78.94861131616918,35.387289796221744
071102,109,6689,-80.99450057535861,35.42784739263888
071201,085,3164,-78.88592413995588,35.284511152790756
071201,109,1862,-80.9776158803412,35.46366445091787
071202,085,4551,-78.94888975620903,35.24221954444397
071202,109,3995,-80.97999420139323,35.491368303438925
071203,085,2692,-78.97149461416173,35.24054086855843
071203,109,6318,-80.98773359895014,35.526467436970954
071204,085,7201,-78.93914357460235,35.296419028318404
071301,085,4293,-79.04237349738722,35.3601812775863
071302,085,7127,-79.04345578010482,35.31571363363772
071303,085,12164,-79.02209869854703,35.28448224107586
071401,085,4422,-79.12397802177097,35.31513447257471
071402,085,11784,-79.12272158011002,35.25361603258953
080101,059,4038,-80.63961259680296,35.99835897984251
080102,059,3451,-80.64728513885365,35.893025813976365
080200,059,5435,-80.51962512646558,36.01432721086892
080301,059,5652,-80.43807403466495,35.989579043918724
080302,059,3449,-80.47260708406176,35.95652652371843
080400,059,5391,-80.43453069785514,35.899591528155746
080500,059,4702,-80.53072663079466,35.9019669102461
080600,059,4527,-80.57301590384336,35.93052435488745
080701,059,3298,-80.51262771928101,35.82953363243298
080702,059,2769,-80.5369573352726,35.808710610252874
090101,061,2787,-77.81008493983776,35.118326650878856
090102,061,2891,-77.94112868536857,35.099568098498885
090103,061,1507,-77.96030315524946,35.14261881066718
090201,061,1234,-78.07003259215779,35.0777709413728
090202,061,2070,-78.12094280464437,35.1483644226972
090301,061,2562,-78.1107090177055,34.981515433344846
090302,061,2282,-78.07187877775571,35.021701044786624
090401,061,2410,-77.9414746235588,34.93136646125469
090402,061,2566,-77.95062779802018,35.007677641765746
090503,061,3385,-77.74983497797733,34.9544932873947
090504,061,1745,-77.79733006848511,35.01353078902937
090505,061,2317,-77.71921539042694,34.88969550087434
090506,061,1829,-77.80716214667694,34.88310872068754
090600,061,2950,-77.75859657863711,34.78686398405276
090703,061,1778,-77.92983196048046,34.7675247259945
090704,061,1782,-77.90435443492618,34.82542740308238
090705,061,2673,-77.9708754731192,34.73994971816443
090706,061,2840,-78.00871607591537,34.770451673501114
090801,061,2695,-78.099845511652,34.87895987442445
090803,061,1787,-78.10829621725097,34.768618814757694
090804,061,2625,-78.00964341159457,34.83742231524229
110101,053,1457,-75.83956050636962,36.40375308169501
110102,053,1486,-75.94741061447856,36.52238203746106
110201,053,5126,-76.19436741356212,36.493363563191636
110202,053,3889,-76.10945987964766,36.52260105514984
110301,053,4721,-76.05027805316011,36.467423271423165
110302,053,3480,-76.04661343903597,36.39137534396503
110401,053,3568,-75.90702232219593,36.31011286333685
110403,053,1734,-75.83265810142201,36.14551772579638
110404,053,2639,-75.8943249132256,36.21771211377553
920100,007,2783,-79.94385304469772,34.985652563288205
920100,075,2019,-83.73498718194311,35.39531308092774
920100,103,3431,-77.18992040233735,34.95082401819366
920100,145,6861,-78.8648356502172,36.432935927465266
920100,189,4507,-81.66923552005959,36.30467636624041
920101,087,3811,-83.04260226812383,35.63262085913611
920101,095,2305,-76.10372009579399,35.48526653908906
920101,131,1442,-77.31304472022991,36.482671031413396
920101,143,3575,-76.4690669135064,36.27499742279095
920101,149,3014,-82.0348588133668,35.25044133878885
920102,087,3997,-82.94549371636407,35.66156566264249
920102,095,2284,-76.41686230969985,35.51123720406515
920102,131,1432,-77.2980851529735,36.41253709434138
920102,143,3122,-76.31274117736174,36.16855670221
920103,131,1647,-77.17472171650381,36.47183432368767
920103,149,3013,-82.11931697748123,35.230238590272094
920104,141,4632,-77.59466467474321,34.43462169334554
920104,149,3001,-82.18118153239176,35.24521261093746
920105,141,1601,-77.56762726261417,34.457210779211906
920106,141,1813,-77.57041383788972,34.41148031541118
920200,007,1411,-80.11986261232789,35.099352139972645
920200,075,2703,-83.75558329988571,35.328785491481305
920200,103,2532,-77.33036975243014,35.04841176607057
920200,145,6374,-79.03952137072682,36.4687583443011
920200,189,3843,-81.81843031980125,36.29959671345877
920201,087,1318,-82.86745377658683,35.56589032335234
920201,131,1043,-77.25618237249239,36.27034023999085
920201,141,7882,-77.63939568023598,34.40350798667509
920201,143,2654,-76.53106411892664,36.18350275219841
920201,149,2665,-82.2511080456452,35.31697717073233
920202,087,5239,-82.8143783167835,35.57505582403912
920202,131,2115,-77.29247921063265,36.3067358579372
920202,141,8993,-77.71007180468663,34.34803419973015
920202,143,3654,-76.43965768000304,36.118087712122595
920202,149,2119,-82.13099683814168,35.34245012100491
920203,141,5740,-77.76343070034955,34.42709502278317
920204,141,1833,-77.74741573673487,34.61488680541813
920300,075,3308,-83.89810991463303,35.28998041628908
920300,087,3458,-82.81389914111026,35.5232035450628
920300,103,3209,-77.51408869692295,35.08838498788153
920300,141,3847,-78.00774018791297,34.66340531777049
920300,145,6168,-78.96984151735197,36.41790709834544
920300,189,2360,-81.76337669763458,36.23222533332557
920301,007,4504,-80.23832728842262,35.07147120196855
920301,131,1825,-77.53084463088047,36.405542224520936
920301,149,1089,-82.22566377628512,35.23689951021641
920302,007,649,-80.23095151485255,34.949943853456084
920302,131,1644,-77.47873359438995,36.50545773705645
920303,131,1193,-77.40967073055235,36.34593465259234
920303,149,1775,-82.30631380332898,35.2347488073799
920304,149,2652,-82.27020210400092,35.207638264613486
920400,007,2475,-80.08072320822299,35.010223210695266
920400,087,1964,-82.86264893036015,35.528994687010524
920400,145,2690,-78.98047750553727,36.388677097548964
920400,189,8327,-81.70449917549199,36.2451011117319
920401,131,3592,-77.68296960718658,36.5151173757804
920401,141,2268,-77.95148286108366,34.51297802248392
920402,131,1538,-77.8360036234347,36.52827755183532
920402,141,3041,-77.98473314274386,34.568985944945744
920403,141,3336,-77.87340893723331,34.55366037519115
920500,145,7061,-78.88654146089426,36.29663586766733
920500,189,8429,-81.68566516520794,36.21004056583424
920501,007,944,-80.13115794392623,34.944063809820676
920501,087,2044,-82.91922235807596,35.5586281918075
920501,141,4169,-78.13233418555107,34.54997275142188
920502,007,4442,-80.05632953637584,34.94463080043242
920502,087,4596,-82.91169106939569,35.527898644252176
920502,141,1677,-78.11322763544699,34.39998128661312
920600,007,3481,-80.11685828204944,34.8619861121097
920601,087,2326,-82.99100276033583,35.54520774912077
920601,141,2849,-77.95141477383231,34.463151934509334
920601,145,5145,-79.07112492774307,36.34190868755648
920601,189,5143,-81.6632601185185,36.19760910071055
920602,087,2772,-82.9862182146041,35.52325405572755
920602,141,6522,-77.92062404130967,34.40677496642555
920602,145,4798,-79.04225360467305,36.271481616402596
920602,189,2549,-81.71120877173387,36.18240141983808
920701,087,2358,-83.11505548331036,35.510989199592494
920701,189,1982,-81.55685791014001,36.25276656760415
920702,087,1789,-83.07251752667328,35.531413096851146
920702,189,2905,-81.54551906681095,36.17658654150268
920703,189,5895,-81.6259215062695,36.2000637228594
920800,087,3211,-83.04813446961317,35.477991506385976
920800,189,2835,-81.68461190611238,36.14011897374575
920900,087,1819,-82.99560293885206,35.492997690560514
920900,189,4610,-81.80179015420632,36.18700642114666
921000,087,3339,-82.95830694896017,35.50493960477933
921000,189,701,-81.88135548382017,36.21495020877602
921100,087,2620,-82.97657775671826,35.46800331727907
921201,087,1800,-83.00288765592285,35.47788984088858
921202,087,4115,-83.01064137269377,35.42217574817824
921301,087,4196,-82.92221241156713,35.40324280888405
921302,087,5308,-82.82692353123652,35.424950289964265
930100,011,3057,-81.90224741999525,36.19714616025604
930100,033,2297,-79.21858370712484,36.49515146832364
930100,047,3892,-78.25599317286508,34.32748455659114
930100,083,2908,-77.59531863640267,36.394829146389746
930100,089,4622,-82.33866560834038,35.43489256375714
930101,013,2889,-76.71087651324298,35.61104969283686
930101,039,2284,-83.82650934413891,35.18882097516533
930101,041,4905,-76.63010150892678,36.058055372063095
930101,167,4251,-80.28500776069974,35.43888298930418
930101,171,1818,-80.48065925747821,36.5132964694882
930102,013,1756,-76.56917217857915,35.55528397669955
930102,039,2133,-83.7809459376227,35.20832384001227
930102,041,2195,-76.51857614574924,36.05271457903582
930102,167,3797,-80.1825451412,35.445234267483094
930102,171,4806,-80.50963538919581,36.43821466925474
930200,011,3431,-81.8498872466492,36.06977269640085
930200,013,5898,-77.05495650741531,35.63949322857921
930200,033,5517,-79.33191664000275,36.42043765958244
930200,039,2232,-83.89670297919717,35.184160436269465
930200,047,1843,-78.36836329842734,34.29219460444489
930200,083,5164,-77.64048916806276,36.453356600402834
930200,167,4945,-80.11348376723805,35.36688258658418
930201,041,4347,-76.64693349918244,36.23539528427345
930201,089,3974,-82.35430605236813,35.31692007823865
930201,171,3125,-80.5492327226953,36.52838101233238
930202,041,2261,-76.62675393445319,36.128046392808706
930202,089,3340,-82.33006186934118,35.363236448355764
930202,171,3152,-80.57096799143598,36.47071125236468
930300,013,3892,-77.0619805326737,35.5570899991818
930300,033,3787,-79.43755568716286,36.50609518982871
930300,039,2333,-84.12623125795731,35.18876579085447
930300,047,2332,-78.51282516065766,34.346577220351996
930300,083,4541,-77.6626613603897,36.46607940680367
930300,167,3917,-80.18565476207125,35.38642016505874
930301,011,3351,-81.94086948889894,36.112450309962334
930301,089,4089,-82.3994381923296,35.35851807888577
930301,171,2086,-80.60050794367807,36.54319048093908
930302,011,3030,-82.01174680021668,36.09586544924864
930302,089,3892,-82.39798856014498,35.32149262607287
930302,171,3606,-80.60619032811476,36.51460252921793
930400,011,4937,-81.98020604123869,35.98872960019248
930400,013,5128,-77.04286585893351,35.56529960131308
930400,033,2563,-79.46326113843152,36.41721071819357
930400,047,3567,-78.62414255354794,34.3660057694287
930400,083,3467,-77.64818039939935,36.44010152020075
930400,171,2521,-80.60509549661751,36.49197998019888
930401,039,3934,-83.94420533624864,35.10710476210366
930401,089,2677,-82.44405855305828,35.38185186889133
930402,039,2233,-84.00171750394601,35.13956216552001
930402,089,3021,-82.40387290060633,35.38868317561109
930500,033,3675,-79.44841806711932,36.300553009500234
930500,047,4057,-78.85351039512577,34.413323984668544
930500,167,3478,-80.23651148985415,35.37803082639334
930501,013,4440,-76.9914351092156,35.51166975375708
930501,039,2002,-83.99984783576411,35.035128314967636
930501,083,3813,-77.68210629733898,36.449538374206824
930501,089,5566,-82.49485836671285,35.39721571996528
930501,171,2771,-80.65392657370967,36.54205880261002
930502,013,3422,-76.97027496076836,35.55143814590861
930502,039,3587,-84.0527859490456,35.03709012159074
930502,089,4897,-82.45492336198886,35.42776326538756
930502,171,3516,-80.63796995022972,36.506863866014115
930503,083,2025,-77.72823834715327,36.4612060417092
930504,083,3183,-77.72378310445184,36.43122351386669
930600,013,3259,-76.87137346458398,35.51981933495603
930600,033,4897,-79.24390796000553,36.32463584695293
930600,047,2950,-78.95696938912293,34.27917116643256
930600,083,3636,-77.73403184171548,36.3430102717368
930600,089,5437,-82.51218328982657,35.43483544606684
930600,171,3538,-80.6467092837047,36.4655849572523
930603,039,1872,-84.19204944009797,35.104969165041496
930604,039,1744,-84.10763227546764,35.01480575205115
930605,039,2025,-84.21974812192747,35.00628115402209
930606,039,2395,-84.24805155253766,35.06315728538847
930700,013,2663,-76.70359922141304,35.46447876439061
930700,047,4090,-78.83155295355884,34.316978030823705
930700,167,4668,-80.31554895042817,35.327401016168054
930700,171,4090,-80.71009649785697,36.51174016138809
930701,083,1111,-77.83130766663444,36.40870713894115
930701,089,3669,-82.60088155479121,35.41859005824162
930702,083,2468,-77.84952083516244,36.46468687378667
930702,089,4644,-82.61371417400248,35.37270388668639
930703,089,5849,-82.60218419245035,35.32669323750204
930800,013,2016,-76.75577595833023,35.29797942254315
930800,047,3934,-78.73445987451312,34.382389383875946
930800,083,4687,-77.87660329183133,36.25219707384284
930800,089,5075,-82.50529655966986,35.37283919327408
930801,167,5839,-80.40466278600285,35.28107672244545
930802,167,4746,-80.43450855402337,35.20173698303133
930802,171,3164,-80.86376879228214,36.38287319586011
930803,171,2321,-80.86358210078477,36.5004353645623
930804,171,2683,-80.80010033002915,36.48228497314791
930900,013,3875,-76.96514268254172,35.403019018626964
930900,047,4062,-78.74143311345262,34.32003786357726
930900,089,3346,-82.48491962067371,35.34602064065416
930901,083,1342,-77.69926189237594,36.24081026704508
930901,167,2590,-80.32102114327739,35.21010240028292
930901,171,4438,-80.85465703920039,36.27179495924866
930902,083,2764,-77.64346270843876,36.16673445749188
930902,167,3459,-80.3400589376138,35.25925467357577
930902,171,1618,-80.81847696307594,36.29373991168255
931000,047,4863,-78.72808285043713,34.269336602015265
931000,083,3059,-77.54153914356885,36.26544187061175
931000,089,6081,-82.44291296017249,35.33748574969361
931001,013,2599,-77.1402713758937,35.45531499196947
931001,167,2347,-80.21173625587215,35.21937576492488
931001,171,2393,-80.68210040315994,36.41641748486879
931002,013,2815,-77.09010174147153,35.49632022015008
931002,167,3441,-80.16891774213906,35.30698141022499
931002,171,4938,-80.73535782671745,36.395407922545694
931003,171,2949,-80.74580159922282,36.317321452358996
931100,047,3597,-78.76868581494965,34.1875806380672
931100,089,2324,-82.46665018377426,35.32598249715558
931101,083,1303,-77.44919255032737,36.16192538798228
931101,167,2019,-80.13016256357434,35.260892122462295
931101,171,2874,-80.60551962485056,36.40006037703252
931102,083,3151,-77.39895422058115,36.1041090503984
931102,167,3406,-80.11992668793403,35.202329101276845
931102,171,3503,-80.61472314924373,36.31860488495159
931103,171,1746,-80.49687648291666,36.298250810525396
931200,089,2291,-82.46788642463311,35.31546846189287
931200,171,3703,-80.48503932755551,36.3671307988129
931201,047,5120,-78.85103369830816,34.17272202456978
931202,047,1831,-78.79571920215629,34.11245208948453
931202,167,3159,-80.24008269261441,35.33582719500538
931203,167,2767,-80.18536796451731,35.34737241714231
931204,167,3675,-80.18896362948261,35.36048287518075
931300,089,4055,-82.44643693898382,35.303765518401164
931301,047,2267,-78.67293674425206,34.04996775671719
931302,047,2218,-78.62886879794354,34.17633279059222
931401,089,3965,-82.40238982593462,35.271447732874954
931402,089,2323,-82.42741941631405,35.28627445448249
931500,089,3982,-82.44699675471885,35.26408559338825
931600,089,4874,-82.48560710945308,35.288811509296906
931700,089,2881,-82.50491477647454,35.308613915073195
931801,089,3319,-82.51598370929311,35.3517093089303
931802,089,4414,-82.52371859282347,35.33354766194886
931901,089,4086,-82.56690600732895,35.29276151689779
931902,089,3082,-82.542554953722,35.246285041910554
932000,089,4506,-82.45965782619801,35.208267123790975
940100,173,4883,-83.29504830643168,35.5187459888132
940200,099,6141,-83.25160877503278,35.46459769888958
950100,005,4058,-81.00662727815674,36.48572784242058
950100,121,2326,-82.23262778878909,36.08593884211253
950100,125,2594,-79.464541414261,35.459384374238496
950100,187,4103,-76.50911590141658,35.90699371871654
