county,block,pop,lat,long
085,3078,18,-78.61586284281493,35.304765408219446
087,3078,4,-82.894431382911307,35.44524019964519
123,3078,4,-80.08025984225013,35.26443911707849
151,3078,57,-79.60266585717794,35.759364678309616
155,3078,7,-79.00347020378234,34.612745395421015
179,3078,56,-80.50452728173448,35.03261109886255
183,3078,45,-78.3827358378876,35.785098856316196
193,3078,9,-81.16073920588038,36.14207075512393
005,3079,3,-81.26482425294184,36.412544793892614
007,3079,14,-80.25033470620829,34.99580870600668
011,3079,3,-81.9087243753301,36.03462840729127
019,3079,49,-78.05925181887342,34.03893503637413
031,3079,12,-77.09183080237126,34.674904050104196
035,3079,40,-81.07868876368627,35.70601150016714
037,3079,55,-79.12273788917724,35.82298226711047
047,3079,7,-78.27041860324326,34.27455558209884
081,3079,79,-79.67548991340698,35.99626463494208
085,3079,17,-78.61679729645174,35.30366102323029
087,3079,1,-82.87225540779674,35.44989080641432
095,3079,4,-76.5164012991121,35.585116604421074
115,3079,1,-82.6653577762996,35.74735876622926
123,3079,54,-79.79536915972746,35.3568031007765
151,3079,18,-79.59826437055463,35.77663522758666
153,3079,102,-79.74127994939802,35.03564426497209
165,3079,52,-79.56943196882033,34.801052255091484
177,3079,10,-76.19095620311923,35.7758454393821
179,3079,133,-80.49028175529189,35.034736122695236
183,3079,51,-78.55449151961926,35.75875075264683
193,3079,17,-81.15956103185468,36.14353852996116
011,3080,4,-81.90513608650576,36.041827406073125
019,3080,26,-78.15469753158042,34.147830905008796
035,3080,18,-81.26580309596113,35.70906026216321
037,3080,64,-79.11654297301071,35.82153592126115
057,3080,57,-80.07901323948238,35.54607900245246
081,3080,124,-79.60152530021551,35.99758611919674
085,3080,23,-78.618159734770515,35.30380767953749
087,3080,5,-82.89524506931463,35.44622881316855
095,3080,1,-76.53469049061728,35.602487218397755
115,3080,15,-82.65278118754041,35.747061390455876
123,3080,1,-80.07993152877835,35.26190760974981
151,3080,3,-79.55827501119134,35.77048774365607
153,3080,5,-79.72957310247203,35.022918391797724
165,3080,4,-79.574467638726,34.787546897786164
179,3080,97,-80.75733956270548,34.92883111717014
183,3080,37,-78.76828371066202,35.72613149663527
005,3081,10,-81.22255173266925,36.40542850515456
007,3081,11,-80.22327056618693,35.000028277980526
011,3081,5,-81.90579164108063,36.05000214832484
019,3081,58,-78.25904866130936,34.032442785129646
035,3081,31,-81.17771056414009,35.72081681534908
037,3081,36,-79.12427073523726,35.818449356638936
057,3081,37,-80.0747793521697,35.557947409904635
081,3081,55,-79.63795112040808,36.03627822479955
085,3081,12,-78.619137463413,35.30438457335054
087,3081,5,-82.87033959318245,35.4600302820082
095,3081,2,-76.43026772840982,35.567083120090814
113,3081,2,-83.58374589755365,35.0815813986677
115,3081,7,-82.69067643426327,35.76251361459956
123,3081,2,-80.081533499927545,35.26063007547942
151,3081,23,-79.56777957183138,35.74505033444178
153,3081,14,-79.74883611619326,35.04928147148251
155,3081,54,-79.01220994360702,34.64427061440928
165,3081,45,-79.55094036700463,34.779956579793804
179,3081,92,-80.49268899506534,35.032146440923405
183,3081,27,-78.86884630628266,35.71032335185861
193,3081,80,-81.16649939329152,36.14231663696403
011,3082,4,-81.90000171480054,36.03719896335727
019,3082,19,-78.29002899821968,34.03065977671464
031,3082,102,-76.30719620381889,34.95349878218479
035,3082,66,-81.19579349214676,35.648514275981796
037,3082,39,-79.12393643067198,35.822132926876286
057,3082,5,-80.07310433411979,35.56661741227709
081,3082,41,-79.54909152723286,36.05526199991346
085,3082,7,-78.61978054168611,35.30363092870344
087,3082,4,-82.87271358885504,35.43953876454738
095,3082,20,-76.38173524554507,35.587087194428115
113,3082,4,-83.58056006030276,35.08319906620279
115,3082,7,-82.69554740112618,35.77109169176421
123,3082,20,-79.78515120738228,35.35852381485467
151,3082,13,-79.54804165049653,35.74680394289297
153,3082,24,-79.75100293108467,35.05590723119786
155,3082,3,-79.00643637873026,34.613854877450315
179,3082,3,-80.47590975175888,35.03807253838382
183,3082,68,-78.62711358651939,35.75343211886399
007,3083,2,-80.25954669178988,34.995384940731064
011,3083,2,-81.90676141217776,36.04719102590479
019,3083,35,-78.2404973794249,34.08752827636788
035,3083,83,-81.19937277311834,35.655549329245794
037,3083,7,-79.13487712623387,35.820852189354156
039,3083,2,-83.9894668988295,35.08310965789436
081,3083,18,-79.92094708180052,35.97586428517706
085,3083,18,-78.61880139951543,35.30306960446573
087,3083,3,-82.86705043956819,35.45754554525447
113,3083,13,-83.4986787458541,35.13283674102065
115,3083,10,-82.68380408494153,35.75408725904349
123,3083,31,-79.78176993882784,35.358385422634655
151,3083,28,-79.55022469604485,35.75834601210166
153,3083,36,-79.75716865921348,35.050362114793856
183,3083,54,-78.7560934723339,35.73771162002808
007,3084,10,-80.25884854379252,34.999272321848295
011,3084,4,-81.9012578086063,36.03872974966184
019,3084,22,-78.27116882362455,34.07438141971963
035,3084,54,-81.18932276765776,35.72251027692667
039,3084,34,-83.99041646126585,35.08823899184799
081,3084,24,-79.55966295537317,36.05491765900511
085,3084,4,-78.61775703834458,35.30254954760798
115,3084,17,-82.67808137766247,35.73970684542639
123,3084,16,-79.78171636043447,35.35582922056612
151,3084,16,-79.54624409586827,35.755109545126764
155,3084,2,-79.00502987069619,34.61410620131773
165,3084,74,-79.55810655954781,34.77239762478328
179,3084,14,-80.76189101384162,34.92853662939524
183,3084,58,-78.70886282611717,35.72800977367298
007,3085,9,-80.2630110520434,34.99912387576436
011,3085,7,-81.89846331451285,36.03374117633007
019,3085,40,-78.17899566734617,34.13945015724903
037,3085,46,-79.137391911394,35.832205493945544
039,3085,3,-83.99285774671405,35.090104443063616
087,3085,24,-82.8595313858424,35.44675241213926
115,3085,5,-82.62899622033144,35.75458785585692
123,3085,30,-79.7825503303642,35.351852590950045
151,3085,19,-79.5467917924449,35.759238795076335
153,3085,8,-79.75443443165271,35.060460611941295
165,3085,42,-79.57267599527597,34.76647532681675
179,3085,18,-80.76264364734547,34.92740014078715
183,3085,241,-78.87344760718835,35.70833369212961
005,3086,15,-81.22809522885925,36.38588287575725
007,3086,59,-80.26019784736579,34.99767559571464
011,3086,8,-81.8984702805874,36.03100185390974
019,3086,67,-78.25244985164807,34.1069970846523
035,3086,22,-81.19632759582741,35.65344468485609
037,3086,46,-79.1070601409607,35.82108005470632
039,3086,7,-83.99263079685815,35.085436528098626
081,3086,18,-79.89406949652701,35.98657074934457
085,3086,7,-78.63230347235661,35.301766428130094
115,3086,15,-82.68313356223962,35.79695202822998
151,3086,4,-79.54648389344746,35.74608835047322
165,3086,13,-79.56913569958748,34.76313009132733
183,3086,114,-78.72707039214517,35.7265199614169
007,3087,5,-80.26251979482299,34.99673150705359
011,3087,5,-81.89525442499061,36.02949912411931
019,3087,38,-78.26164615418614,34.05111226559451
035,3087,15,-81.15226504606852,35.715097859901704
057,3087,14,-80.08772630620008,35.51696051088237
081,3087,7,-79.89428506292995,35.98735527066618
085,3087,5,-78.61401519742311,35.3013418991956
113,3087,6,-83.62321343880174,35.1295766148449
153,3087,6,-79.75723917098155,35.03790779682618
155,3087,1,-79.00688084105715,34.61297432168485
165,3087,21,-79.56136461687053,34.7621700021631
183,3087,70,-78.89771067865998,35.70580080316497
007,3088,7,-80.26447920029001,34.994601493429066
011,3088,29,-81.89648180094181,36.036702753844786
019,3088,10,-78.05144064035346,34.04671445498129
031,3088,29,-77.10756167213736,34.67796568578714
037,3088,52,-79.10516392216095,35.81579903516088
057,3088,3,-80.07467027971336,35.52963945786517
081,3088,13,-79.89447571018512,35.98779657951004
087,3088,26,-82.8284156237579,35.392391134551474
153,3088,21,-79.75560683159861,35.04588431473439
165,3088,34,-79.5509143479429,34.76430675723801
177,3088,4,-76.34662698879738,35.82539510137811
179,3088,15,-80.75765735160765,34.92482841600275
183,3088,48,-78.75892685469015,35.725172042840136
005,3089,2,-81.20871952025459,36.388760286798146
007,3089,3,-80.26427670870164,34.993494552411626
011,3089,6,-81.8977896894876,36.03684706654965
019,3089,55,-78.2127195957613,34.127433679297134
031,3089,14,-77.10071184183903,34.67527174951605
035,3089,12,-81.19034703459373,35.717990100996474
037,3089,100,-79.10805379503363,35.8168937030305
057,3089,3,-80.06676190270926,35.52906779494962
081,3089,76,-79.5707831845716,35.99403076837636
087,3089,64,-82.86713195115846,35.460300078428624
123,3089,7,-79.77913034827971,35.38149047322445
153,3089,20,-79.76291877091178,35.03862309166418
155,3089,3,-79.00142914486784,34.61015574886499
165,3089,33,-79.54227417300552,34.76395377400972
183,3089,66,-78.91586260506116,35.707278329658195
005,3090,2,-81.245571985979,36.36971925856045
007,3090,28,-80.25934936571248,34.99372770058436
011,3090,26,-81.898294329522,36.03777995599516
019,3090,135,-78.24667323784003,34.02365835738541
037,3090,19,-79.10640605730947,35.8199199033811
081,3090,145,-79.57304562198273,35.98697318401914
087,3090,10,-82.864131469847635,35.460924429109824
155,3090,4,-79.00051968544874,34.609834422790705
179,3090,72,-80.76582067708773,34.93117849488496
183,3090,22,-78.69255099014084,35.731682652825924
007,3091,11,-80.26176144260704,34.99295286917867
011,3091,3,-81.89834183815806,36.03735413405216
019,3091,139,-78.27644636770161,34.018652011096904
031,3091,21,-77.09708401039647,34.6762030773743
035,3091,24,-81.15589033699692,35.713080783222495
037,3091,60,-79.10624741660583,35.81772417589899
039,3091,6,-84.02214296562663,35.07989299123279
081,3091,136,-79.59841928379998,35.99209701519559
087,3091,3,-82.81435613627262,35.463912485485565
155,3091,2,-79.00048955492838,34.611201657779574
179,3091,23,-80.77771155185404,34.93443348984418
183,3091,38,-78.88150247684248,35.714107281867946
007,3092,11,-80.24766117561887,34.994149205516536
011,3092,8,-81.89943387982593,36.03766797248759
019,3092,95,-78.28079833350006,34.02652370809555
031,3092,5,-77.09893323827163,34.675760570969736
035,3092,6,-81.13793735033119,35.719464075581875
037,3092,36,-79.10658805213535,35.82032495762947
081,3092,18,-79.58675197704002,35.98373605811387
087,3092,3,-82.8652591692505,35.4577828782777
153,3092,10,-79.76613649851345,35.03902426596184
155,3092,14,-79.00142339962902,34.611225403991654
165,3092,22,-79.61891575446896,34.824857620335315
177,3092,15,-76.35879627033688,35.84110189884923
179,3092,37,-80.77595617157135,34.93472321672863
183,3092,117,-78.88368530044109,35.71329151484252
019,3093,74,-78.23070583169235,34.10273284091057
035,3093,2,-81.18479644339745,35.70546746558951
037,3093,69,-79.10612427119901,35.81690794986966
057,3093,14,-80.09435329924088,35.50794240950418
081,3093,16,-79.91871839920829,35.992798124399535
087,3093,9,-82.81307613215789,35.376120582932415
153,3093,21,-79.76579679404227,35.0353362372254
165,3093,7,-79.55758101497308,34.81104600348792
179,3093,100,-80.7833067677539,34.94001341896537
183,3093,24,-78.77770479878524,35.72458756014318
011,3094,8,-81.90143726120931,36.046484527855604
019,3094,86,-78.3063181792471,34.04383090642663
037,3094,92,-79.10630990512941,35.81921564237418
057,3094,18,-80.0989581819788,35.50859773412492
081,3094,211,-79.6220300439297,36.00724174714638
177,3094,12,-76.3661423049959,35.80966339407871
183,3094,67,-78.70454470683802,35.73173664977987
005,3095,4,-81.25720440695304,36.40215206560944
007,3095,44,-80.22477817278804,34.9965819799446
011,3095,1,-81.90197366908124,36.04616523024926
019,3095,24,-78.2080395591219,34.09240107363196
037,3095,12,-79.10841845851017,35.81850088475553
057,3095,6,-80.10267126365369,35.5099774267443
153,3095,44,-79.74505940583835,35.01285560024493
177,3095,8,-76.37932754057822,35.81719140637775
179,3095,94,-80.78375029014465,34.93939869010299
183,3095,30,-78.90079412042729,35.725041962596244
007,3096,26,-80.21449312138053,35.000336478095456
011,3096,4,-81.90147934989527,36.045265335730434
019,3096,260,-78.28283458192925,34.0635271321223
031,3096,16,-77.07001332757254,34.70515070853971
035,3096,7,-81.17841472272244,35.705441203288856
037,3096,46,-79.10841304038426,35.81953767298706
057,3096,8,-80.10586421356457,35.51039418391313
179,3096,53,-80.78284414635988,34.93726927757258
183,3096,100,-78.85681821268827,35.730023616272476
011,3097,3,-81.89965690551396,36.037380353905185
057,3097,32,-80.10615605458702,35.50855111427671
153,3097,12,-79.7375517110846,35.01727758383499
179,3097,43,-80.78617179062034,34.94252838011802
183,3097,47,-78.91673859348028,35.72602213782603
007,3098,8,-80.24060797494799,34.99102659442102
011,3098,34,-81.88005558163135,36.07331527757713
019,3098,88,-78.14950724480713,34.13006772057966
037,3098,71,-79.10884585044376,35.82035201773592
057,3098,19,-80.11201804176895,35.50716753787875
153,3098,56,-79.72047410530405,35.02695385673915
179,3098,75,-80.78669755498383,34.941765161229114
183,3098,111,-78.92031704883809,35.72291182216561
007,3099,23,-80.24307453977461,34.98544877109343
011,3099,10,-81.87763738266803,36.07171214271786
019,3099,21,-78.1414526046293,34.12881487202937
037,3099,37,-79.10943814052385,35.82029287134792
057,3099,2,-80.10815958926119,35.507527909523006
153,3099,21,-79.71689344654355,35.03770292980494
183,3099,25,-78.92054107159848,35.72380804059075
011,3100,34,-81.90092181714061,36.0661768181824
019,3100,149,-78.14587233013808,34.14604396272399
153,3100,20,-79.72958582801881,35.04562809661432
177,3100,6,-76.3904835373007,35.78606648800156
179,3100,72,-80.77862029359449,34.93057105808271
183,3100,36,-78.92151128639236,35.72399019761646
007,3101,10,-80.26332469626168,34.99279460192097
011,3101,8,-81.90687502908885,36.0487388393496
019,3101,6,-78.13168873931951,34.14235627522859
037,3101,67,-79.11017850711606,35.82056081771271
153,3101,13,-79.70170382281725,35.03682265692895
183,3101,53,-78.9202732617696,35.72522031285367
007,3102,6,-80.26487659608195,34.99260006397562
011,3102,8,-81.90748951017292,36.048254145085096
037,3102,74,-79.1110443027669,35.821025472517945
153,3102,28,-79.70483829853396,35.029419840747934
179,3102,58,-80.78536834708048,34.94121580519114
183,3102,27,-78.92297467610209,35.7215069739652
007,3103,6,-80.26641079944513,34.99239053872378
011,3103,3,-81.89515740629834,36.04845188757276
037,3103,67,-79.11195227678054,35.821421086861
057,3103,13,-80.07000144676637,35.52149186591092
153,3103,4,-79.76016633333334,35.06415633333332
179,3103,51,-80.78442333512355,34.939018069298164
183,3103,44,-78.92352454300064,35.72381990727726
007,3104,2,-80.26629324449976,34.99176399315113
011,3104,6,-81.89606370265214,36.04895514156808
019,3104,14,-78.26144201511902,34.100115823229416
179,3104,49,-80.78067025337758,34.930573529692964
183,3104,28,-78.92318763340914,35.72475106016278
007,3105,3,-80.26469227536994,34.991679177582256
011,3105,3,-81.89546157544798,36.04860390403554
037,3105,27,-79.11362557170507,35.821069618843204
057,3105,12,-80.14325143288607,35.53596543980839
183,3105,110,-78.92310032367298,35.72549882045301
007,3106,16,-80.26314262541459,34.99186516746268
011,3106,6,-81.90242507317738,36.0393283607937
037,3106,29,-79.11262059731382,35.820005273900165
057,3106,1,-80.10332643257782,35.50709098241059
183,3106,3,-78.92385562470358,35.72618617818459
007,3107,8,-80.26152583761306,34.9920600443304
011,3107,2,-81.90133544602419,36.0457516473646
057,3107,7,-80.10972908972043,35.539685346006635
183,3107,17,-78.9219593397379,35.723707281086554
007,3108,7,-80.2588876115492,34.9916840645979
019,3108,134,-78.42036675862609,34.031891777357096
037,3108,13,-79.11016766869359,35.81898984473351
183,3108,36,-78.92262444834084,35.72382605558602
007,3109,6,-80.25378106317797,34.99175186569866
183,3109,12,-78.92239052441576,35.72450412680586
019,3110,19,-78.23948274441716,34.06250053942338
037,3110,26,-79.11136895012805,35.81934416355615
057,3110,13,-80.20793628599858,35.60005168329535
183,3110,44,-78.91325857104896,35.70658578554179
007,3111,3,-80.26449212654347,34.990646722472874
019,3111,13,-78.21690956697434,34.056216626692965
057,3111,4,-80.22271454394689,35.597645745793976
183,3111,91,-78.91528700865096,35.70515386164379
007,3112,13,-80.26688912628093,34.99083714041632
019,3112,68,-78.19953547969502,34.067057460263875
037,3112,66,-79.1128125251341,35.819313848431975
183,3112,11,-78.91435502088426,35.70591949478292
007,3113,11,-80.26948836395282,34.99136741821736
019,3113,9,-78.21186210279681,34.08590263815025
037,3113,4,-79.11245584387599,35.81782301236945
183,3113,61,-78.92458185962997,35.723380406314675
007,3114,3,-80.27212098837235,34.99130847150867
037,3114,55,-79.1111622913946,35.81799701659794
183,3114,38,-78.92480302724796,35.724352564272415
037,3115,19,-79.1112882410446,35.81820599885405
183,3115,13,-78.91649001403337,35.70491217003208
037,3116,11,-79.11161396260664,35.8186162690494
183,3116,32,-78.90890078429177,35.70387066085638
019,3117,15,-78.16577308053732,34.089226174254044
037,3117,87,-79.11088853107222,35.81528687740848
019,3118,9,-78.15184654662959,34.10820309894362
037,3118,22,-79.11102359709173,35.816876220362865
019,3119,6,-78.42350531217863,33.99814695175505
037,3119,23,-79.1097632149196,35.81741410968185
007,3120,9,-80.26028940740396,34.9882710303052
019,3120,57,-78.14108985404239,34.12102059616929
037,3120,19,-79.10987006733647,35.81798725889307
019,3121,9,-78.13586335026167,34.12478639460053
019,3122,18,-78.39605695203461,33.99931815451532
037,3122,47,-79.10807013641045,35.817770508021475
019,3123,25,-78.13550183826013,34.126679045707256
177,3123,14,-76.18331591319003,35.74674797123205
007,3124,6,-80.27219887609519,34.99002817664964
019,3124,64,-78.12904130713503,34.125385749206124
019,3125,97,-78.28534540133272,34.04789038678619
037,3125,21,-79.10635956531385,35.826037856979475
177,3125,52,-76.11515708471477,35.74659199941696
007,3126,84,-80.28780537258088,34.97810446306563
019,3126,146,-78.24599098356931,34.0593200262547
037,3126,22,-79.10612320502824,35.82519388868907
007,3127,11,-80.29367844377987,34.98726208397291
019,3127,3,-78.10873673313024,34.118763645157195
037,3127,120,-79.14221336374503,35.82091811236143
177,3127,5,-76.11300719577608,35.71647725222053
007,3128,11,-80.27285071669722,34.98762257725524
019,3128,13,-78.11664788436144,34.114586686046785
177,3128,39,-76.16148495868103,35.734439643752474
007,3129,27,-80.2707053124701,34.98810778102602
019,3129,10,-78.11283839384703,34.11421281255063
037,3129,23,-79.1044435486518,35.826286958367085
007,3130,11,-80.26824890109589,34.98913568634109
019,3130,90,-78.12814735805259,34.106263110907626
031,3130,337,-76.58279557738607,34.806285771470186
007,3131,14,-80.26596997649507,34.98725206109921
019,3131,4,-78.12697601339013,34.09709591671276
037,3131,23,-79.10964730174733,35.827819061274994
007,3132,84,-80.269874220935435,34.96937351158164
019,3132,18,-78.1708040920888,34.08507519886033
037,3132,18,-79.11018758689737,35.828225940731194
037,3133,86,-79.11160355729162,35.82852684825278
037,3134,65,-79.11238519291325,35.82910733762349
019,3135,17,-78.1573804710155,34.11266925224025
177,3135,4,-76.10857042564379,35.70885204195397
019,3136,122,-78.24365808830532,34.04149202268793
031,3136,21,-76.59635062292625,34.78959458953941
037,3136,44,-79.11187461237961,35.82794563592548
177,3136,18,-76.12164475661693,35.71624292305336
007,3137,10,-80.28319378706506,35.02147716667397
019,3137,8,-78.1835536569753,34.07008545326068
037,3137,57,-79.1115378605426,35.817103546675845
177,3137,9,-76.12018538617258,35.70077073013369
007,3138,3,-80.29748477061429,34.99002922143718
019,3138,47,-78.27775534159392,34.01698383764974
037,3138,45,-79.10782686000412,35.8191302053585
177,3138,45,-76.13758991190831,35.7194887798967
019,3139,12,-78.19828643988438,34.07187867893545
031,3139,26,-76.59981131252756,34.79059130448449
037,3139,39,-79.10769144551124,35.82711102724115
177,3139,1,-76.11315094220632,35.818289120709046
019,3140,93,-78.3272791805485,34.011205896502396
031,3140,32,-76.59762638614707,34.7932102504937
037,3140,21,-79.10811529851634,35.82661311961351
031,3141,254,-76.56220503857415,34.78419801602893
019,3143,7,-78.35346152259456,34.135660150053596
019,3146,19,-78.35186098844784,33.99145153986288
031,3146,10,-76.58262675504727,34.87573188282764
177,3147,14,-76.16396124801145,35.7134763387483
019,3149,44,-78.27180122315403,34.03584278857808
019,3150,38,-78.28206712657831,34.056540169832104
019,3151,26,-78.27854222133169,34.04102617515206
177,3151,2,-76.10273782411929,35.80217946172016
019,3152,7,-78.28160474544708,34.04207316952216
177,3152,8,-76.09420885562848,35.80929079926104
019,3153,12,-78.27298315661504,34.022457192605096
031,3159,90,-76.52572747876496,34.77135073724671
031,3161,139,-76.51014133696516,34.80666724036584
177,3161,3,-76.19525155228838,35.670942981626844
019,3162,35,-78.12102212633685,34.154568811224074
031,3162,22,-76.50648008993772,34.78835794249575
177,3165,28,-76.21562826614787,35.62975213277105
177,3167,33,-76.20410034357273,35.64969038191059
031,3170,70,-76.43553275043348,34.84428890420995
177,3170,31,-76.22101139262504,35.64075452752031
177,3171,12,-76.24051451979311,35.6171082861551
031,3187,79,-76.46254156035371,34.80802327120165
177,3192,4,-76.24684392131799,35.91411974223571
177,3193,52,-76.2218360581836,35.886647915335
177,3197,10,-76.11292695593038,35.70805528938186
031,3206,9,-76.55894165929621,34.79090735899826
031,3207,7,-76.61816521660951,34.871761473939536
001,4000,468,-79.4488481041775,36.10334347309708
003,4000,425,-81.14475853904094,35.853532289693455
005,4000,104,-80.975992800625,36.42315994902559
009,4000,16,-81.53296020638841,36.34362324797878
011,4000,22,-81.95352147334444,36.14146920458926
013,4000,61,-77.05671819334272,35.55720335376724
015,4000,118,-76.90605869497585,36.12499680770423
017,4000,143,-78.723720576565,34.55727503966382
019,4000,560,-78.19759405400995,33.92927095527118
021,4000,1405,-82.52101758450667,35.545687941514814
023,4000,859,-81.730819063830765,35.73139599436298
025,4000,593,-80.56566301695946,35.358909135806876
027,4000,452,-81.51185224210197,35.87262563988826
031,4000,3,-76.84500886788548,34.771824303116844
033,4000,9,-79.332504071227,36.41402624187335
035,4000,563,-81.20118305657006,35.6782581051211
037,4000,403,-79.33384183156376,35.713756631446586
041,4000,98,-76.60295956243047,36.23432680147368
045,4000,192,-81.55927112974183,35.4414983732869
047,4000,171,-78.8591826770533,34.258386232183625
049,4000,190,-77.01522671043003,35.13836159868129
051,4000,3890,-78.66702848361415,34.9710998253822
057,4000,764,-80.1382676355376,35.910864161464026
059,4000,228,-80.50240951791024,35.98840587900106
061,4000,16,-78.03495439514066,35.00270745028459
063,4000,4210,-78.87620684933941,36.01485846889384
065,4000,382,-77.7441265327288,35.942679179371986
067,4000,1555,-80.31667069228024,36.0601231929806
069,4000,278,-78.277586811355,36.19278169116253
071,4000,399,-81.25922572545181,35.30343323039757
073,4000,8,-76.55459216835901,36.36799208687378
075,4000,8,-83.69071521863188,35.2679905804503
077,4000,20,-78.73239450974509,36.25895736821341
081,4000,2787,-79.78446242043064,36.0854905099629
083,4000,421,-77.52574817511699,36.190166273975954
085,4000,334,-78.68164819451302,35.321888121903726
087,4000,241,-83.06652827115683,35.575296230928025
089,4000,187,-82.48800572857773,35.32190901149245
091,4000,9,-76.89801969952325,36.30701799314997
093,4000,39,-79.37424442622968,35.10696901009104
097,4000,510,-80.9274836007632,35.85860437652132
099,4000,333,-83.2531114514648,35.416036281849024
101,4000,4900,-78.40172795543609,35.593646744193364
105,4000,24,-79.18354417542825,35.466242819240044
107,4000,980,-77.57625747183172,35.22874146018859
109,4000,76,-81.26316551688973,35.501637259209474
113,4000,176,-83.38604549615788,35.1010349894688
117,4000,67,-77.03398715506945,35.82411343479764
119,4000,779,-80.80229088782265,35.26155314521544
125,4000,57,-79.38522100283186,35.241295138268796
127,4000,1687,-77.86804393320868,36.04183147514894
129,4000,1542,-77.87675710798973,34.21246491208587
131,4000,23,-77.25852036049217,36.37384052661017
133,4000,2834,-77.42435479129497,34.68998599910463
135,4000,1578,-79.01177277569666,36.04795177472655
137,4000,68,-76.71861192688385,35.03726195652823
139,4000,656,-76.21417623026296,36.279446349496425
145,4000,305,-78.9765100109545,36.41015626455137
147,4000,1331,-77.38112439302714,35.59023901033323
149,4000,35,-82.19437636135119,35.212284381278444
151,4000,480,-79.87844306149194,35.65624519964748
153,4000,349,-79.71649074346522,34.934951592159784
155,4000,311,-79.24968108618427,34.62894622644554
157,4000,571,-79.89614580187693,36.42617774076516
159,4000,930,-80.52031900915411,35.60825447576985
161,4000,225,-81.91039974674058,35.344635294977145
163,4000,200,-78.41700195789943,35.07799722435714
165,4000,88,-79.45030187387566,34.76545661421825
169,4000,78,-80.33185010920846,36.39459347124348
171,4000,100,-80.62314631764762,36.42199827242006
175,4000,742,-82.75771145942625,35.198778962798805
179,4000,288,-80.57108402054764,34.974690572605844
181,4000,31,-78.40418791903843,36.32648860863015
183,4000,5840,-78.65781523001228,35.77284690321
189,4000,384,-81.74403809610125,36.26427322717596
191,4000,422,-77.92449557856779,35.31156419878835
193,4000,400,-81.04555577783138,36.23497556260595
195,4000,270,-77.91998801836976,35.73960590021349
197,4000,131,-80.60914387441389,36.217599119065476
001,4001,449,-79.28960301668782,36.14382618582852
003,4001,448,-81.1779109943907,35.90900512383136
005,4001,4,-81.04281670787333,36.45532767068088
007,4001,17,-80.05186541119932,34.962570102975256
009,4001,30,-81.5335289801342,36.34009869789152
011,4001,97,-81.94127634501056,36.12665296891924
013,4001,264,-77.03237336068294,35.529286609672226
015,4001,79,-76.89327100878097,36.174851725706105
017,4001,54,-78.67358662865156,34.54531522349047
019,4001,488,-78.56260039940538,33.89857721885216
021,4001,2302,-82.52955402699972,35.65580684425081
023,4001,108,-81.67801941291741,35.68154352292833
025,4001,367,-80.53387691603974,35.33484313710925
027,4001,364,-81.37341292581881,35.90159345288078
033,4001,596,-79.16106663423815,36.369664130184866
035,4001,361,-81.24929465067652,35.66456845433717
037,4001,250,-79.14500353595263,35.74250018477821
041,4001,12,-76.61132378097975,36.24819975488211
045,4001,727,-81.53742293294313,35.40199336981148
047,4001,146,-78.8283588964123,34.44569562708069
049,4001,249,-77.05583023118308,35.11897869604312
051,4001,1551,-78.71430383650139,34.97641707242006
055,4001,184,-75.60103123213297,35.64770114504926
057,4001,566,-80.16126215196641,35.88396293721219
059,4001,47,-80.56186814957894,36.03858505686753
061,4001,59,-77.76284784828798,35.01509101181736
063,4001,3221,-78.89364535131057,36.0801836265284
065,4001,415,-77.54096482569052,35.91353501703133
067,4001,1548,-80.28950019115851,36.06030273497719
069,4001,217,-78.2910727944207,36.17465629764343
071,4001,882,-81.24523083648661,35.28772951785116
073,4001,20,-76.5472612123079,36.36141681865745
075,4001,405,-83.75150642566133,35.263030767660226
077,4001,63,-78.76131281625491,36.24325173991154
081,4001,2971,-79.91345734675507,36.12287678629465
083,4001,211,-77.77722256684835,36.224856804133275
085,4001,324,-78.69658743607903,35.358604982602316
087,4001,186,-82.80775303590916,35.531072570152006
089,4001,599,-82.5375055053309,35.315163674532485
091,4001,183,-76.99386712935423,36.421685767939316
093,4001,54,-79.37830143562766,35.100038972541796
097,4001,590,-80.90283992469426,35.8154430413836
099,4001,160,-83.21776220837484,35.350665220196504
101,4001,1454,-78.31594753208287,35.62958871207643
105,4001,12,-79.15973328885164,35.44892596531438
107,4001,235,-77.61153325726593,35.16448233174166
109,4001,106,-81.24874674433002,35.4621009878854
111,4001,35,-82.04848301904266,35.64025262412608
113,4001,82,-83.42647235500232,35.098292750659134
117,4001,132,-77.08266328644979,35.82451498824489
119,4001,1174,-80.9078295574111,35.211640419673365
123,4001,43,-79.77683810684586,35.413442173753396
125,4001,48,-79.40081176183429,35.24310853528104
127,4001,143,-77.90440664860927,35.99741460881844
129,4001,505,-77.87960041381122,34.225828283217744
131,4001,33,-77.29199572617885,36.37815078102601
133,4001,937,-77.43464380241615,34.73563540673894
135,4001,529,-79.07286562377213,36.13319658959451
139,4001,805,-76.15269012830397,36.23746636676758
143,4001,164,-76.4249060613225,36.15495293167128
145,4001,73,-78.98993360647883,36.38171663484341
147,4001,294,-77.37319010825745,35.64834836718124
149,4001,19,-82.20305211256088,35.2162049326819
151,4001,314,-79.90542887320152,35.76191134768859
153,4001,51,-79.76650312751154,35.002762869865876
155,4001,184,-79.32195472090625,34.54788164082242
157,4001,63,-79.92315995060252,36.385475111976135
