tract_new,county,pop100,intptlat,intptlon,tract
013106502,013,3652,33.53099,-112.0518662,106502
013106600,013,3916,33.5310503,-112.0737184,106600
013106701,013,4556,33.5349394,-112.0953652,106701
013106702,013,1277,33.5348013,-112.0867781,106702
013106703,013,2234,33.5295515,-112.0871786,106703
013106801,013,4785,33.531319,-112.1145492,106801
013106802,013,3569,33.5313801,-112.1059165,106802
013106900,013,7793,33.5312722,-112.1255879,106900
013107001,013,4391,33.5311974,-112.1472318,107001
013107002,013,4151,33.531208,-112.1385724,107002
013107101,013,4505,33.520446,-112.142776,107101
013107102,013,5963,33.5132101,-112.1430654,107102
013107201,013,8139,33.5130999,-112.1255712,107201
013107202,013,5180,33.5203754,-112.1255921,107202
013107300,013,6769,33.5168231,-112.10837,107300
013107401,013,2726,33.5166642,-112.0868226,107401
013107402,013,1496,33.5113646,-112.0955281,107402
013107403,013,2007,33.514994,-112.0954991,107403
013107404,013,883,33.520407,-112.095454,107404
013107500,013,3653,33.5165357,-112.0737249,107500
013107601,013,3332,33.5164792,-112.0606163,107601
013107602,013,2650,33.5164688,-112.0518734,107602
013107700,013,4498,33.5165905,-112.0387977,107700
013107800,013,2598,33.5174607,-112.0215379,107800
013107900,013,3682,33.5121661,-111.9651038,107900
013108000,013,3477,33.4970552,-111.9596525,108000
013108100,013,2329,33.5033702,-111.9805171,108100
013108200,013,3307,33.5002341,-111.989341,108200
013108301,013,3661,33.5088488,-112.0047594,108301
013108302,013,3196,33.498862,-112.004177,108302
013108400,013,6054,33.5023624,-112.0215697,108400
013108501,013,2575,33.5019818,-112.043224,108501
013108502,013,3612,33.5020379,-112.0345443,108502
013108601,013,2443,33.4980444,-112.0590439,108601
013108602,013,6215,33.5042337,-112.0540658,108602
013108802,013,2073,33.5052989,-112.0708618,108802
013108901,013,2524,33.4981039,-112.0910106,108901
013108902,013,5098,33.5054188,-112.0934517,108902
013109001,013,4379,33.502401,-112.1148406,109001
013109002,013,4165,33.5059113,-112.1062049,109002
013109003,013,5677,33.4995459,-112.1073358,109003
013109101,013,3425,33.5058159,-112.1255929,109101
013109102,013,5645,33.4985716,-112.125658,109102
013109200,013,4338,33.5021972,-112.1429058,109200
013109300,013,4767,33.5022028,-112.1602166,109300
013109401,013,4422,33.4986169,-112.1776574,109401
013109402,013,4049,33.5058621,-112.177581,109402
013109500,013,5432,33.5025844,-112.1933395,109500
013109601,013,5240,33.5018159,-112.2335625,109601
013109602,013,6567,33.4993779,-112.2135258,109602
013109603,013,4780,33.5015918,-112.22502,109603
013109604,013,4188,33.5054627,-112.2094968,109604
013109702,013,5288,33.4869472,-112.233063,109702
013109703,013,2973,33.4874706,-112.2162299,109703
013109704,013,2401,33.4909754,-112.2246135,109704
013109705,013,1889,33.4839302,-112.2243688,109705
013109706,013,2486,33.4838329,-112.2076134,109706
013109707,013,5280,33.4910701,-112.2075331,109707
013109801,013,4344,33.4876201,-112.1991683,109801
013109802,013,4913,33.4877584,-112.1907502,109802
013109900,013,7653,33.4876506,-112.173325,109900
013110001,013,4620,33.4868383,-112.1642623,110001
013110002,013,4467,33.4921689,-112.1608184,110002
013110100,013,6730,33.4887227,-112.143503,110100
013110400,013,5239,33.4876853,-112.0915629,110400
013110501,013,4685,33.4876332,-112.0784972,110501
013110502,013,3203,33.4875221,-112.0694199,110502
013110600,013,5003,33.4884762,-112.0600165,110600
013110701,013,2447,33.4867701,-112.045706,110701
013110702,013,4052,33.4879934,-112.0356435,110702
013110801,013,4699,33.4913915,-112.021563,110801
013110802,013,2257,33.48407,-112.0215206,110802
013110901,013,3281,33.4878543,-112.0085684,110901
013110902,013,4203,33.4878069,-111.999838,110902
013111000,013,4749,33.4875531,-111.9867811,111000
013111100,013,4660,33.4867355,-111.9673329,111100
013111201,013,5701,33.474031600000004,-111.9709763,111201
013111202,013,2150,33.4605544,-111.9738762,111202
013111203,013,1614,33.453377,-111.974501,111203
013111204,013,2454,33.4585599,-111.9550359,111204
013111300,013,5590,33.4729842,-111.9868751,111300
013111401,013,4405,33.4730969,-112.0085557,111401
013111402,013,3956,33.4730668,-111.9998735,111402
013111501,013,2077,33.4685018,-112.0256724,111501
013111502,013,6317,33.4740014,-112.0199451,111502
013111601,013,2956,33.4734937,-112.033492,111601
013111602,013,4569,33.4729911,-112.0429814,111602
013111700,013,5203,33.4729707,-112.05638,111700
013111800,013,4964,33.4730347,-112.0739665,111800
013111900,013,2370,33.4713281,-112.0919831,111900
013112100,013,3729,33.4731961,-112.1257612,112100
013112201,013,4363,33.4738048,-112.1394436,112201
013112202,013,4375,33.4724482,-112.1477014,112202
013112301,013,5197,33.4696322,-112.1604808,112301
013112302,013,7063,33.4768981,-112.1602715,112302
013112401,013,5581,33.4768815,-112.1777032,112401
013112402,013,5167,33.4696103,-112.1777424,112402
013112502,013,5294,33.4695439,-112.1948671,112502
013112504,013,3909,33.476804,-112.1948327,112504
013112507,013,2554,33.4642123,-112.1684128,112507
013112508,013,2862,33.4570499,-112.2121094,112508
013112510,013,4681,33.4373646,-112.2210426,112510
013112512,013,566,33.4488096,-112.1726249,112512
013112514,013,5044,33.4171647,-112.1608093,112514
013112515,013,4680,33.4154524,-112.1952527,112515
013112516,013,4305,33.4297636,-112.1865363,112516
013112517,013,5477,33.4156784,-112.212656,112517
013112518,013,4287,33.4025734,-112.2191866,112518
013112519,013,4773,33.4694344,-112.211941,112519
013112520,013,4265,33.476676,-112.2120561,112520
013112521,013,3373,33.4642595,-112.1949144,112521
013112522,013,4485,33.4571434,-112.194389,112522
013112523,013,4666,33.4727228,-112.2292551,112523
013112524,013,4925,33.4597179,-112.226146,112524
013112601,013,3084,33.4639189,-112.1435434,112601
013112602,013,7359,33.4566702,-112.1430073,112602
013112700,013,6933,33.4585429,-112.1257204,112700
013112900,013,4660,33.4585736,-112.0913351,112900
013113000,013,3531,33.4622221,-112.0739166,113000
013113100,013,4996,33.4550383,-112.0738751,113100
013113201,013,2314,33.4551116,-112.0519793,113201
013113202,013,1706,33.4549798,-112.0607304,113202
013113204,013,2695,33.4625882,-112.053214,113204
013113301,013,3915,33.4566793,-112.0388958,113301
013113502,013,2881,33.4549381,-112.01722,113502
013113503,013,4543,33.4629086,-112.024112,113503
013113601,013,3912,33.4620494,-111.9990272,113601
013113602,013,3988,33.454465,-112.0074119,113602
013113701,013,6353,33.4619595,-111.9863755,113701
