alpha,beta,gamma,pop_dif
12.8,0.9,1.6,0.5553263291809325
12.8,0.9,1.7000000000000002,0.4555704805178052
12.8,0.9,1.8,0.23380030621068548
12.8,0.9,1.9000000000000001,0.24110571828239583
12.8,0.9,2,0.20034758148680668
12.8,0.9,2.1,0.5177902460601926
12.8,0.9,2.2,0.2533897683067061
12.8,0.9,2.3000000000000003,0.8368675405940782
12.8,0.9,2.4000000000000004,0.0911257842045343
12.8,0.9,2.5,0.0911257842045343
12.9,0.9,0,0.18339248220888535
12.9,0.9,0.1,0.26033206433700196
12.9,0.9,0.2,0.44919022358552957
12.9,0.9,0.30000000000000004,0.24036678683663903
12.9,0.9,0.4,0.5645218893360799
12.9,0.9,0.5,0.49475091547556405
12.9,0.9,0.6000000000000001,0.3988569586186573
12.9,0.9,0.7000000000000001,0.3774428736643698
12.9,0.9,0.8,0.4513757473944691
-1,-1,NA,-1
12.9,0.9,1,0.31017679487405064
12.9,0.9,1.1,0.3799162761094171
12.9,0.9,1.2000000000000002,0.17722504526335672
12.9,0.9,1.3,0.35809270496933543
12.9,0.9,1.4000000000000001,0.3144136101175416
12.9,0.9,1.5,0.2246719405370626
12.9,0.9,1.6,0.48138670396118394
12.9,0.9,1.7000000000000002,0.36559093463758285
12.9,0.9,1.8,0.385128746896427
12.9,0.9,1.9000000000000001,0.20830775141532354
12.9,0.9,2,0.24538444413738045
12.9,0.9,2.1,0.18636490450867835
12.9,0.9,2.2,0.2964071508705348
12.9,0.9,2.3000000000000003,0.2960004270176345
12.9,0.9,2.4000000000000004,0.09119923266436414
12.9,0.9,2.5,0.09119923266436414
13,0.9,0,0.3974158306527054
13,0.9,0.1,0.34820399405434527
13,0.9,0.2,0.7864056543709351
13,0.9,0.30000000000000004,0.4836361243425748
13,0.9,0.4,0.6252269982361477
13,0.9,0.5,0.2610152970302951
13,0.9,0.6000000000000001,0.4523890561591831
13,0.9,0.7000000000000001,0.42186817096102047
13,0.9,0.8,0.06668844724953701
13,0.9,0.9,0.21448470473417275
13,0.9,1,0.15308932111924725
13,0.9,1.1,0.3634645078151303
13,0.9,1.2000000000000002,0.40337062120800243
13,0.9,1.3,0.30783260867605566
13,0.9,1.4000000000000001,0.38179525598811015
13,0.9,1.5,0.4237509092754555
13,0.9,1.6,0.6148532909908583
13,0.9,1.7000000000000002,0.37386381117037487
13,0.9,1.8,0.24582138331221237
13,0.9,1.9000000000000001,0.3980380653203787
13,0.9,2,0.33778956108275576
13,0.9,2.1,0.37492456354072956
13,0.9,2.2,0.33256727219765664
13,0.9,2.3000000000000003,0.20931607951190712
13,0.9,2.4000000000000004,0.0911257842045343
13,0.9,2.5,0.0911257842045343
13.1,0.9,0,0.14188334040646955
-1,-1,NA,-1
13.1,0.9,0.2,0.3296459603029734
13.1,0.9,0.30000000000000004,0.32708121231106585
13.1,0.9,0.4,0.32873853477611287
13.1,0.9,0.5,0.3592761422237554
13.1,0.9,0.6000000000000001,0.28137905312394146
13.1,0.9,0.7000000000000001,0.19448594589790485
13.1,0.9,0.8,0.2229546770429836
13.1,0.9,0.9,0.3795398360676592
13.1,0.9,1,0.24353948992274618
13.1,0.9,1.1,0.20904359996653094
13.1,0.9,1.2000000000000002,0.43821461239423737
13.1,0.9,1.3,0.45676416250211893
13.1,0.9,1.4000000000000001,0.3915317663175128
13.1,0.9,1.5,0.26645824731956264
13.1,0.9,1.6,0.403606857220277
13.1,0.9,1.7000000000000002,0.09766751803438817
13.1,0.9,1.8,0.36815946499524077
13.1,0.9,1.9000000000000001,0.48480647955120143
13.1,0.9,2,0.8120483519846431
13.1,0.9,2.1,0.7943497800041222
13.1,0.9,2.2,0.20475404491365867
13.1,0.9,2.3000000000000003,0.08999128336098945
13.1,0.9,2.4000000000000004,0.08999128336098945
13.1,0.9,2.5,0.08999128336098945
13.2,0.9,0,0.2761671359543922
13.2,0.9,0.1,0.2762725689468927
13.2,0.9,0.2,0.32741943522422573
13.2,0.9,0.30000000000000004,0.30965488954616877
13.2,0.9,0.4,0.24709868285095876
13.2,0.9,0.5,0.6095756282961095
13.2,0.9,0.6000000000000001,0.22160841465686484
13.2,0.9,0.7000000000000001,0.238613651744759
13.2,0.9,0.8,0.44405431516081856
13.2,0.9,0.9,0.31860909168473606
13.2,0.9,1,0.256036240603516
13.2,0.9,1.1,0.3579858669975269
13.2,0.9,1.2000000000000002,0.22008937842457546
13.2,0.9,1.3,0.5072740617411051
13.2,0.9,1.4000000000000001,0.2857833234083366
13.2,0.9,1.5,0.24077758469975427
13.2,0.9,1.6,0.210888544909412
13.2,0.9,1.7000000000000002,0.31440238043100227
13.2,0.9,1.8,0.22757303770657106
13.2,0.9,1.9000000000000001,0.8723485932368447
13.2,0.9,2,0.26676949729499727
13.2,0.9,2.1,0.2679539027819466
13.2,0.9,2.2,0.4561459196234332
13.2,0.9,2.3000000000000003,0.08971579585758518
13.2,0.9,2.4000000000000004,0.08971579585758518
13.2,0.9,2.5,0.08971579585758518
13.3,0.9,0,0.34226227037453316
13.3,0.9,0.1,0.46459684803253365
13.3,0.9,0.2,0.39172970289443604
13.3,0.9,0.30000000000000004,0.4551381339176729
13.3,0.9,0.4,0.34050353892821034
13.3,0.9,0.5,0.41298615451303977
13.3,0.9,0.6000000000000001,0.18826535340296807
13.3,0.9,0.7000000000000001,0.5188992355688461
13.3,0.9,0.8,0.2659872191623189
13.3,0.9,0.9,0.15028902240515002
13.3,0.9,1,0.2461436175152008
13.3,0.9,1.1,0.31390449788343694
13.3,0.9,1.2000000000000002,0.17782397197919275
13.3,0.9,1.3,0.39486838134456925
13.3,0.9,1.4000000000000001,0.35021033178206223
13.3,0.9,1.5,0.22682307018750747
13.3,0.9,1.6,0.35581837528564203
13.3,0.9,1.7000000000000002,0.3373753125328696
13.3,0.9,1.8,0.7576234280525395
13.3,0.9,1.9000000000000001,0.14942749586051615
13.3,0.9,2,0.2332514191453654
13.3,0.9,2.1,0.2692187345780772
13.3,0.9,2.2,0.44605311758425803
13.3,0.9,2.3000000000000003,0.08759666942307792
13.3,0.9,2.4000000000000004,0.08759666942307792
13.3,0.9,2.5,0.08759666942307792
13.4,0.9,0,0.4094029941407248
13.4,0.9,0.1,0.2768944923689449
13.4,0.9,0.2,0.336920420828531
13.4,0.9,0.30000000000000004,0.05655819229125137
13.4,0.9,0.4,0.46134627162325864
13.4,0.9,0.5,0.6037883081935097
13.4,0.9,0.6000000000000001,0.49687087239710404
13.4,0.9,0.7000000000000001,0.44614313038063236
13.4,0.9,0.8,0.5201246605134182
13.4,0.9,0.9,0.210032861606032
13.4,0.9,1,0.3519223702114558
13.4,0.9,1.1,0.20078261419176877
13.4,0.9,1.2000000000000002,0.42613876850544014
13.4,0.9,1.3,0.258399597950298
13.4,0.9,1.4000000000000001,0.20240766726697382
13.4,0.9,1.5,0.7886807901399463
13.4,0.9,1.6,0.2052352889568949
13.4,0.9,1.7000000000000002,0.3361001537598349
13.4,0.9,1.8,0.21978668502936013
13.4,0.9,1.9000000000000001,0.3821501720191162
13.4,0.9,2,0.22112908475273077
13.4,0.9,2.1,0.2606869171323857
