tract_new,county,pop100,intptlat,intptlon,tract
025041504,025,3967,39.034029233962265,-84.24618457735849,041504
025041505,025,3600,39.03786659047619,-84.27812611190477,041505
025041506,025,2799,39.01391854246575,-84.28238923835616,041506
025041600,025,5533,38.96125722865497,-84.26778759005848,041600
025041701,025,4308,38.98185496153846,-84.18086334358975,041701
025041702,025,3223,38.91863765238095,-84.2048997888889,041702
025041800,025,3637,38.963124557291664,-84.081541771875,041800
025041900,025,5525,38.951261248245615,-84.10168348245614,041900
025042001,025,3412,38.830883369594595,-84.09822952432432,042001
025042002,025,2374,38.85778871728972,-84.19464442149533,042002
027964300,027,3701,39.49778619642857,-83.63790573214285,964300
027964400,027,5184,39.5183021408488,-83.85336178938992,964400
027964501,027,3358,39.457650268421055,-83.8596564,964501
027964502,027,2983,39.46024806206896,-83.81713025,964502
027964600,027,2891,39.44689970428571,-83.82750976142857,964600
027964700,027,5762,39.4319516255814,-83.8263510387597,964700
027964800,027,4874,39.38617842087912,-83.93363475274725,964800
027964900,027,5065,39.29221718145161,-83.98377378306452,964900
027965000,027,3929,39.304450328076925,-83.85594749692308,965000
027965100,027,4271,39.35666107890295,-83.7118377021097,965100
029950100,029,5504,40.86202890552486,-80.59129203259668,950100
029950200,029,4588,40.883188688059704,-80.68602901791044,950200
029950300,029,5055,40.88127790206185,-80.73088690206185,950300
029950400,029,4205,40.85114022290076,-80.76700083587787,950400
029950500,029,5965,40.892431062184876,-80.84317128487395,950500
029950600,029,4860,40.908529821276595,-80.84478916702128,950600
029950700,029,5174,40.90515307238806,-80.87017298283583,950700
029950800,029,4429,40.86937569537037,-80.93642431574074,950800
029950900,029,3655,40.849237959999996,-81.03555049826087,950900
029951000,029,5618,40.77111548983051,-80.99292395254237,951000
029951100,029,4502,40.78257987764706,-80.78394628882353,951100
029951200,029,4154,40.69313373688213,-80.86433855171103,951200
029951300,029,3593,40.66269063137255,-80.74273966535948,951300
029951401,029,2119,40.7995799072,-80.6027616016,951401
029951402,029,4997,40.75461091029412,-80.6988230992647,951402
029951500,029,4627,40.830434830177516,-80.53887844970414,951500
029951600,029,5398,40.72418519923664,-80.58935011908397,951600
029951700,029,4776,40.65074244210526,-80.64308842039473,951700
029951800,029,2842,40.602439830985915,-80.6529041753521,951800
029951900,029,3334,40.63446712972973,-80.60118610720721,951900
029952000,029,2702,40.638190351612906,-80.57942879139785,952000
029952100,029,1382,40.620576344117644,-80.57973463921569,952100
029952200,029,1772,40.6322181225,-80.54759793666666,952200
029952300,029,2703,40.626431275,-80.57040452608696,952300
029952400,029,3923,40.65163908556701,-80.55543183608248,952400
031960900,031,4681,40.34441298551237,-81.7290386614841,960900
031961000,031,4702,40.36532312916667,-81.92800515555555,961000
031961100,031,4317,40.312784610677085,-82.09361525208334,961100
031961200,031,3052,40.19949602523659,-81.88063875962145,961200
031961300,031,3866,40.290581549132945,-81.86210277109826,961300
031961400,031,3044,40.25837540404624,-81.86664761965318,961400
031961500,031,2495,40.271847149122806,-81.85628576491229,961500
031961600,031,2358,40.257263956923076,-81.84922329846154,961600
031961700,031,2905,40.26484898988764,-81.83390957752809,961700
031961800,031,5192,40.264621831343284,-81.72429100199005,961800
033974100,033,3394,40.94303833181818,-82.83891140303031,974100
033974200,033,4039,40.85001571845238,-83.0417663032738,974200
033974300,033,2791,40.79637051298701,-82.9904879103896,974300
033974400,033,3161,40.819109956603775,-82.96722075157233,974400
033974500,033,3872,40.80525410294118,-82.97547733352941,974500
033974600,033,2574,40.79594910515464,-82.96266756597939,974600
033974700,033,3913,40.82286869265306,-82.87388446979593,974700
033974800,033,2182,40.80176499157895,-82.74204646210526,974800
033974900,033,3263,40.77924299303483,-82.74319770447761,974900
033975000,033,3857,40.747105545045045,-82.78927611801802,975000
033975100,033,2931,40.73380175,-82.79001266477273,975100
033975200,033,2701,40.7289143202381,-82.81540923571428,975200
033975300,033,3347,40.730287415238095,-82.76891060380952,975300
035101101,035,1686,41.481905975000004,-81.74833204166667,101101
035101102,035,4338,41.48599394594594,-81.75932686216215,101102
035101201,035,2678,41.484919484,-81.735774276,101201
035101300,035,1638,41.480798282608696,-81.76488321304348,101300
035101400,035,2211,41.46816023142857,-81.76395428285714,101400
035101501,035,2353,41.47415725384615,-81.75664210000001,101501
035101603,035,2395,41.47091686326531,-81.75204721428571,101603
035101700,035,2534,41.47458519411765,-81.74624872647058,101700
035101800,035,2667,41.47570039777778,-81.73833697555555,101800
035101901,035,1530,41.47628143703704,-81.73296032962963,101901
035102101,035,3334,41.46030077142857,-81.76356644285714,102101
035102102,035,2665,41.4509737,-81.76377811,102102
035102200,035,2817,41.45836492580645,-81.75595036451612,102200
035102300,035,2269,41.4632086047619,-81.75152028095238,102300
035102401,035,2123,41.46186561333333,-81.7443732,102401
035102402,035,3214,41.467540327500004,-81.742995435,102402
035102700,035,4074,41.467981240366974,-81.72549952752294,102700
035102800,035,1728,41.46547451086956,-81.71611026304348,102800
035102900,035,1892,41.4659581275,-81.71013386,102900
035103300,035,2760,41.49451920222222,-81.70790524888889,103300
035103500,035,1758,41.48085319444444,-81.71881221296296,103500
035103602,035,3999,41.487587831304346,-81.71004285478261,103602
035103800,035,1672,41.4757395125,-81.71246839285715,103800
035104400,035,1310,41.47474992352941,-81.69093861176471,104400
035104800,035,1620,41.46590679482759,-81.68713733965517,104800
035105100,035,3584,41.45524564912281,-81.72940971578947,105100
035105300,035,3188,41.458805363265306,-81.71614387755102,105300
035105400,035,3532,41.45175359245283,-81.70904479433962,105400
035105500,035,1746,41.45514774285714,-81.70495245714285,105500
035105602,035,1998,41.450566739534885,-81.69319980232558,105602
035105700,035,4385,41.441039558139536,-81.69259064186046,105700
035105900,035,2988,41.42392906756757,-81.70361948648649,105900
035106100,035,3659,41.44372974210526,-81.7273908,106100
035106200,035,3596,41.43652361551724,-81.72544017413793,106200
035106500,035,2421,41.426916207894735,-81.72434177894736,106500
035106600,035,3319,41.427368225,-81.7133426025,106600
035106800,035,2804,41.43603715217391,-81.70273634347826,106800
035106900,035,3623,41.42976712777778,-81.69303578888889,106900
035107000,035,1658,41.43107855135135,-81.68320233513514,107000
035107101,035,3656,41.50650273968254,-81.69464917142857,107101
035107701,035,5524,41.497564850359716,-81.68834348920863,107701
035107802,035,4158,41.50703430547945,-81.67974479452054,107802
035108201,035,1287,41.51851095301205,-81.66273176024096,108201
035108301,035,1569,41.508049827586206,-81.66245753103448,108301
035108400,035,1094,41.511834433333334,-81.65939450666667,108400
035108701,035,4549,41.49892247142857,-81.66012886190477,108701
035109301,035,1089,41.495048908,-81.668578348,109301
035109701,035,2318,41.48970053877551,-81.66335167959184,109701
