tract_new,county,pop100,intptlat,intptlon,tract
009860404,009,6567,38.7080371,-76.5615839,860404
009860501,009,7145,38.6032383,-76.5619789,860501
009860502,009,2843,38.579279,-76.5203131,860502
009860600,009,7126,38.6160327,-76.6355421,860600
009860701,009,2877,38.5439619,-76.6309766,860701
009860702,009,3453,38.5706394,-76.5778835,860702
009860703,009,4042,38.4831446,-76.6074909,860703
009860801,009,7092,38.4464607,-76.53816,860801
009860901,009,4739,38.3502934,-76.4536627,860901
009860902,009,2992,38.4015851,-76.4705743,860902
009861003,009,6517,38.3394149,-76.427426,861003
009861004,009,7201,38.3586351,-76.4076066,861004
009861100,009,5914,38.4588399,-76.4736433,861100
011955000,011,3368,39.0870411,-75.8066003,955000
011955100,011,5484,38.984729,-75.8033534,955100
011955201,011,3793,38.9594362,-75.8780242,955201
011955202,011,2124,38.8886841,-75.9036435,955202
011955301,011,4267,38.8624326,-75.7768105,955301
011955302,011,3393,38.8740492,-75.8294365,955302
011955400,011,2039,38.7828091,-75.830561,955400
011955500,011,3831,38.7407072,-75.9326722,955500
011955600,011,4994,38.7068793,-75.7661753,955600
013501001,013,4579,39.6754541,-77.136443,501001
013501002,013,5279,39.6706736,-77.189009,501002
013502000,013,4137,39.6123747,-77.105007,502000
013503000,013,5460,39.6804334,-77.0358316,503000
013504100,013,5112,39.5322347,-76.8964892,504100
013504201,013,6504,39.5041048,-76.9081305,504201
013504202,013,6180,39.4793778,-76.9523688,504202
013505101,013,4255,39.4278876,-76.9469027,505101
013505102,013,5840,39.414976,-76.8994209,505102
013505203,013,3983,39.3851259,-76.9492567,505203
013505205,013,3649,39.3844793,-76.9327976,505205
013505206,013,3488,39.3736054,-76.9187527,505206
013505207,013,3927,39.3937299,-76.9673047,505207
013505208,013,5138,39.3747693,-76.9768098,505208
013506101,013,4732,39.6850998,-76.935193,506101
013506102,013,4445,39.6271134,-76.9220029,506102
013506200,013,5454,39.6921647,-76.8476447,506200
013507500,013,5379,39.6202712,-77.0304991,507500
013507601,013,5148,39.612989,-76.9799846,507601
013507602,013,4286,39.5745368,-76.9658086,507602
013507702,013,3944,39.551559,-77.0263816,507702
013507703,013,2838,39.5710577,-77.0352208,507703
013507704,013,6176,39.5871296,-77.0312098,507704
013507801,013,5929,39.5555909,-77.0019547,507801
013507802,013,4754,39.5290769,-77.0032521,507802
013508103,013,7778,39.6340147,-76.8340409,508103
013508200,013,6928,39.5844102,-76.8784029,508200
013509001,013,4710,39.47039,-77.0648802,509001
013509002,013,2798,39.4388686,-77.0948506,509002
013510000,013,1326,39.6289823,-77.2397116,510000
013511000,013,3693,39.5362529,-77.0856235,511000
013512000,013,1526,39.5720218,-77.1715007,512000
013513001,013,5051,39.399685,-77.140079,513001
013513002,013,5731,39.3845572,-77.1149795,513002
013514100,013,3849,39.4453298,-76.9943458,514100
013514201,013,5371,39.3984893,-77.0495832,514201
013514202,013,3514,39.3901546,-76.9921556,514202
