,district,county,population,lat,long
451,2,35.0,4027.0,40.62625136923077,-111.88169225384615
452,2,35.0,4832.0,40.614658642857144,-111.88095941020408
453,2,35.0,2995.0,40.626421428571426,-111.86669643571429
454,2,35.0,3972.0,40.61524304444445,-111.86470617777778
455,2,35.0,6292.0,40.60302586388889,-111.882742925
456,2,35.0,6681.0,40.60207431122449,-111.86322374081632
457,2,35.0,5440.0,40.58857896231884,-111.86390189130435
458,2,35.0,3911.0,40.60615521555555,-111.84664188666667
459,2,35.0,5540.0,40.57867565479452,-111.9040311
460,2,35.0,5671.0,40.590302377049184,-111.8831809614754
461,2,35.0,6352.0,40.63150077636364,-111.97568924181819
462,2,35.0,5295.0,40.63203799423077,-111.95821127692308
463,2,35.0,4705.0,40.62361842631579,-111.94483588157895
464,2,35.0,2648.0,40.61633097241379,-111.97415479655173
465,2,35.0,5158.0,40.61537861428572,-111.95725153095238
466,2,35.0,6548.0,40.62448484181818,-111.93376350363636
467,2,35.0,4736.0,40.602680426315786,-111.9738627631579
468,2,35.0,4168.0,40.60398699,-111.95602054
469,2,35.0,5362.0,40.594560977777775,-111.93355911555555
470,2,35.0,5155.0,40.59129615,-111.94442747352942
471,2,35.0,4280.0,40.5879687195122,-111.96207244878049
472,2,35.0,4947.0,40.573290020689655,-111.99449052413793
473,2,35.0,6285.0,40.57282434354838,-111.97363838548387
474,2,35.0,7371.0,40.5725234625,-111.942879009375
475,2,35.0,7013.0,40.59476919615385,-111.99396658461538
476,2,35.0,3766.0,40.584579749090906,-111.98573706181818
477,2,35.0,4035.0,40.593765834,-112.012869904
478,2,35.0,7413.0,40.71133433116883,-111.96484232467533
479,2,35.0,5196.0,40.7002911075,-111.96421637
480,2,35.0,5111.0,40.6875487744186,-111.96873865348837
481,2,35.0,3143.0,40.690294092857144,-111.95907886785714
482,2,35.0,4900.0,40.71264390196078,-111.93422240980392
483,2,35.0,3859.0,40.706949114705886,-111.94336210882354
484,2,35.0,3993.0,40.68539503,-111.94610997
485,2,35.0,2821.0,40.693003606666664,-111.94624497333334
486,2,35.0,6787.0,40.700649288,-111.992964288
487,2,35.0,7119.0,40.68850920677966,-112.05368398813559
488,2,35.0,5049.0,40.68914543809524,-112.03618508333334
489,2,35.0,6805.0,40.68818456727273,-111.99646485636363
490,2,35.0,2808.0,40.68916793333333,-111.98207260666666
491,2,35.0,3018.0,40.70026120740741,-112.01492126666666
492,2,35.0,5980.0,40.6887661372549,-112.01344730980392
493,2,35.0,6530.0,40.70037013809524,-112.04514578095238
494,2,35.0,5951.0,40.70925703478261,-112.04520826231884
495,2,35.0,6558.0,40.67290266851852,-111.995873
496,2,35.0,7826.0,40.69168592878788,-111.92877370606061
497,2,35.0,3357.0,40.6752129825,-111.946034685
498,2,35.0,3900.0,40.674591086956525,-111.93267449565218
499,2,35.0,3417.0,40.67879110909091,-111.92192267272728
500,2,35.0,6186.0,40.655788854901964,-111.9448687137255
501,2,35.0,6757.0,40.66989275142857,-111.91781713428571
502,2,35.0,6168.0,40.65517722037037,-111.92945953518519
503,2,35.0,4101.0,40.676756403125,-111.96110069375
504,2,35.0,6493.0,40.66042602903226,-111.97601392580646
505,2,35.0,3281.0,40.66145154814815,-111.96002384074075
506,2,35.0,6102.0,40.64687486515152,-111.97687738636364
507,2,35.0,5793.0,40.64559714193548,-112.03531469032258
508,2,35.0,4241.0,40.63490598888889,-112.01449925833333
509,2,35.0,4976.0,40.62764512142857,-112.01570358333333
510,2,35.0,3259.0,40.64533566111111,-111.96247212222222
511,2,35.0,4918.0,40.64035604130435,-111.93857395434783
512,2,35.0,4201.0,40.675681741666665,-111.9818789125
513,2,35.0,3699.0,40.675590909756096,-111.97240634878048
514,2,35.0,3105.0,40.67842116551724,-112.0124267448276
515,2,35.0,4883.0,40.6724746975,-112.0155978925
516,2,35.0,5367.0,40.6278754440678,-112.0361152779661
517,2,35.0,2545.0,40.634480905555556,-112.04051324444444
518,2,35.0,4018.0,40.615393609375,-112.041984296875
519,2,35.0,4478.0,40.616546389583334,-112.01169223958334
520,2,35.0,4050.0,40.67765942195122,-112.03512926341463
521,2,35.0,3791.0,40.666261589795916,-112.03845237755102
522,2,35.0,5498.0,40.660199438666666,-111.99451737333334
523,2,35.0,4160.0,40.64406756595745,-111.9919688212766
524,2,35.0,2619.0,40.64794124666667,-111.99730600666666
525,2,35.0,5939.0,40.65823127037037,-112.01786360185186
526,2,35.0,4371.0,40.66127478703704,-112.00661901296296
527,2,35.0,4809.0,40.646501530555554,-112.0200431388889
528,2,35.0,4178.0,40.64486894137931,-112.00918701034483
529,2,35.0,4344.0,40.75825649493671,-111.89702955569621
530,2,35.0,3582.0,40.72275580869565,-111.8546008326087
531,2,35.0,5161.0,40.60735920909091,-111.92500026909092
532,2,35.0,5511.0,40.630861501785716,-111.98647681785714
533,2,35.0,2833.0,40.61962041538462,-112.00446490384616
534,2,35.0,5801.0,40.60297652162162,-112.01903619189189
535,2,35.0,7487.0,40.7288745439834,-111.98561021618258
536,2,35.0,4620.0,40.806224573076925,-111.93583782692308
537,2,35.0,3654.0,40.778815183333336,-111.85101138958333
538,2,35.0,16.0,40.779792916666665,-111.9862788
539,2,35.0,10.0,40.621502084615386,-111.9962107
540,3,35.0,5557.0,40.67247488380952,-111.78813564476191
541,3,35.0,2011.0,40.596694757692305,-111.79093748846154
542,3,35.0,2519.0,40.602892154477615,-111.71058020149253
543,3,35.0,5878.0,40.616240831884056,-111.80408433333334
544,3,35.0,3692.0,40.59543974042553,-111.80123917234043
545,3,35.0,2454.0,40.608084623529415,-111.81861150588236
546,3,35.0,4767.0,40.57199363095238,-111.8619264095238
547,3,35.0,5165.0,40.588019944871796,-111.84493336538462
548,3,35.0,5402.0,40.58310523432836,-111.8188516283582
549,3,35.0,5264.0,40.57078983246753,-111.84551868051948
550,3,35.0,3575.0,40.598916031578945,-111.81984460526316
551,3,35.0,2340.0,40.59115025,-111.82215574285715
552,3,35.0,4239.0,40.57379831694915,-111.82160598135593
